"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn"
72;"95512.jpg";"Dan Ulvestad";3835;"a";95512;"Dan Peter";"Ulvestad";5;"";49;NA;NA;"0.2";"0.6";-1;-1;1;1;FALSE;0;1,8;"0.8";284;17;58;0;0;0;0;0;3;0;"1.5";"1.0";"1.0";FALSE;95;0;0;0;1;0;0;0;0;0;0;0;2;4;2017-04-21;"Dan Peter Ulvestad";"Forsvar";"KBK"
73;"156434.jpg";"Coly";3835;"a";156434;"Aliou";"Coly";99;"";45;NA;NA;"0.5";"2.0";0;0;0;0;FALSE;0;3,4;"2.3";483;107;91;8;0;0;0;0;9;1;"2.3";"2.0";"2.0";FALSE;350;0;0;1;5;0;0;1;0;0;0;0;2;4;2017-04-21;"Aliou Coly";"Forsvar";"KBK"
74;"245729.jpg";"Sivertsen";3835;"i";245729;"Erlend";"Sivertsen";15;"Akillesskade - August";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";44;0;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-21;"Erlend Sivertsen";"Forsvar";"KBK"
75;"159994.jpg";"Gjesdal";3835;"a";159994;"Henrik ";"Gjesdal";25;"";45;NA;NA;"0.6";"2.2";0;0;0;0;FALSE;0;0,7;"2.5";58;46;10;7;0;0;0;0;10;1;"2.5";"3.0";"3.0";FALSE;360;0;0;1;5;0;0;0;0;0;0;0;2;4;2017-04-21;"Henrik  Gjesdal";"Forsvar";"KBK"
76;"245731.jpg";"Bjerkås";3835;"a";245731;"Joakim";"Bjerkås";2;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;2;"0.0";283;17;47;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-21;"Joakim Bjerkås";"Forsvar";"KBK"
77;"245735.jpg";"Nerland";3835;"u";245735;"Olav";"Mahle Nerland";49;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";209;1;22;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-21;"Olav Mahle Nerland";"Forsvar";"KBK"
78;"245733.jpg";"Hopmark";3835;"a";245733;"Andreas";"Hopmark";19;"";45;NA;NA;"0.6";"2.4";0;0;0;0;FALSE;0;0,5;"2.8";32;31;6;9;0;0;0;0;11;2;"2.8";"3.0";"3.0";FALSE;360;0;0;1;5;0;0;0;0;0;1;0;2;4;2017-04-21;"Andreas Hopmark";"Forsvar";"KBK"
79;"63900.jpg";"Torske";3835;"a";63900;"Tor Erik";"Torske";6;"";49;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;0,6;"0.3";185;1;15;0;0;0;0;0;1;1;"1.0";"0.0";"0.0";FALSE;10;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-21;"Tor Erik Torske";"Midtbane";"KBK"
80;"66338.jpg";"Kalludra";3835;"a";66338;"Liridon";"Kalludra";9;"";59;NA;NA;"0.3";"1.2";-1;0;1;0;FALSE;0;0,9;"1.8";260;4;29;0;0;0;0;0;7;2;"1.8";"2.0";"2.0";FALSE;233;0;0;1;3;0;0;0;0;0;0;0;3;4;2017-04-21;"Liridon Kalludra";"Midtbane";"KBK"
81;"92072.jpg";"Qaka";3835;"a";92072;"Kamer";"Qaka";92;"";60;NA;NA;"0.3";"1.3";0;0;0;0;FALSE;0;5;"2.0";892;362;205;24;0;0;0;0;8;0;"2.7";"2.0";"2.0";FALSE;233;0;0;1;2;0;0;0;0;0;2;0;3;4;2017-04-21;"Kamer Qaka";"Midtbane";"KBK"
82;"95511.jpg";"Økland";3835;"a";95511;"Sverre";"Økland";10;"";55;NA;NA;"0.8";"3.1";0;0;0;0;FALSE;1;1;"4.3";120;180;19;37;0;0;0;0;17;2;"4.3";"4.0";"4.0";FALSE;360;1;0;1;5;0;0;0;0;0;3;0;3;4;2017-04-21;"Sverre Økland";"Midtbane";"KBK"
83;"95569.jpg";"Ulvestad";3835;"a";95569;"Pål Erik";"Ulvestad";8;"";49;NA;NA;"0.2";"0.6";-1;0;1;0;FALSE;0;0,6;"0.8";283;7;20;0;0;0;0;0;3;0;"1.5";"1.0";"1.0";FALSE;96;0;0;0;2;0;0;0;0;0;0;0;3;4;2017-04-21;"Pål Erik Ulvestad";"Midtbane";"KBK"
84;"245730.jpg";"Sørli";3835;"a";245730;"Sondre";"Sørli";24;"";45;NA;NA;"0.3";"1.3";0;0;0;0;FALSE;0;2,7;"1.5";333;441;69;12;0;0;0;0;6;2;"1.5";"2.0";"2.0";FALSE;276;0;0;0;4;0;0;1;0;0;0;0;3;4;2017-04-21;"Sondre Sørli";"Midtbane";"KBK"
85;"245732.jpg";"Rodsand";3835;"u";245732;"Andreas";"Rodsand";21;"Utlån til 1. aug";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";28;0;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-21;"Andreas Rodsand";"Midtbane";"KBK"
86;"245734.jpg";"Koksvik";3835;"u";245734;"Sigur";"Koksvik";34;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";83;2;10;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-21;"Sigur Koksvik";"Midtbane";"KBK"
87;"245738.jpg";"Isaksen";3835;"a";245738;"Jesper";"Isaksen";50;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";59;16;7;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-21;"Jesper Isaksen";"Midtbane";"KBK"
88;"41319.jpg";"Lekaj";3835;"a";41319;"Rocky";"Lekaj";7;"";58;NA;NA;"0.1";"0.3";-2;0;2;0;FALSE;0;1;"0.5";564;15;56;0;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;21;0;0;0;1;0;0;0;0;0;0;0;4;4;2017-04-21;"Rocky Lekaj";"Angrep";"KBK"
89;"206554.jpg";"Mendy";3835;"a";206554;"Jean Alassane";"Mendy";18;"";53;NA;NA;"0.2";"0.8";-2;-1;2;1;FALSE;0;1,2;"1.0";542;34;65;3;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;102;0;0;1;1;0;0;0;0;0;0;0;4;4;2017-04-21;"Jean Alassane Mendy";"Angrep";"KBK"
90;"245736.jpg";"Bamba";3835;"d";245736;"Daouda";"Bamba";11;"Legg";62;NA;NA;"0.1";"0.3";-3;-1;3;1;FALSE;0;1,9;"0.5";2671;37;108;1;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;85;0;0;0;1;0;0;0;0;0;0;0;4;4;2017-04-21;"Daouda Bamba";"Angrep";"KBK"
91;"245737.jpg";"Rønningen";3835;"a";245737;"Jonas";"Rønningen";16;"";54;NA;NA;"0.3";"1.3";-1;0;1;0;FALSE;0;0,2;"1.8";34;17;2;3;0;0;0;0;7;2;"1.8";"2.0";"2.0";FALSE;285;0;0;1;4;0;0;0;0;0;0;0;4;4;2017-04-21;"Jonas Rønningen";"Angrep";"KBK"
92;"245739.jpg";"Bruseth";3835;"u";245739;"Adne";"Bruseth";48;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";225;3;18;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-21;"Adne Bruseth";"Angrep";"KBK"
93;"98733.jpg";"Stokke";3835;"a";98733;"Benjamin";"Stokke";20;"";50;NA;NA;"0.6";"2.2";0;0;0;0;FALSE;0;0,8;"2.8";172;194;45;32;0;0;0;0;11;2;"2.8";"3.0";"3.0";FALSE;326;0;1;1;4;0;0;0;0;0;0;0;4;4;2017-04-21;"Benjamin Stokke";"Angrep";"KBK"
94;"95016.jpg";"Baranov";3835;"a";95016;"Nikita";"Baranov";27;"";49;NA;NA;"0.4";"1.6";-1;0;1;0;FALSE;0;0,4;"2.0";73;4;9;1;0;0;0;0;8;1;"2.7";"2.0";"2.0";FALSE;270;0;0;1;4;0;0;0;0;0;0;0;2;4;2017-04-21;"Nikita Baranov";"Forsvar";"KBK"
95;"34727.jpg";"Otieno Origi";305;"a";34727;"Arnold";"Otieno Origi";77;"";44;NA;NA;"0.1";"0.5";-1;0;1;0;FALSE;0;11,8;"0.5";3257;70;274;11;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;90;0;0;0;3;0;0;0;0;3;0;0;1;5;2017-04-21;"Arnold Otieno Origi";"Keeper";"LSK"
96;"208534.jpg";"Ødegaard";305;"a";208534;"Emil";"Ødegaard";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,6;"0.0";114;30;25;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-04-21;"Emil Ødegaard";"Keeper";"LSK"
97;"3629.jpg";"Kippe";305;"a";3629;"Frode";"Kippe";13;"";48;NA;NA;"0.2";"0.8";-2;-1;2;1;FALSE;0;7,5;"1.0";2319;59;263;1;0;0;0;0;4;1;"1.0";"1.0";"1.0";FALSE;69;0;0;0;2;0;0;0;0;0;0;0;2;5;2017-04-21;"Frode Kippe";"Forsvar";"LSK"
98;"98090.jpg";"Amundsen";305;"a";98090;"Marius";"Amundsen";4;"";45;NA;NA;"0.2";"0.9";0;0;0;0;FALSE;0;5,1;"1.0";875;91;217;2;0;0;0;0;4;0;"1.0";"1.0";"1.0";FALSE;360;0;0;0;8;0;0;1;0;0;0;0;2;5;2017-04-21;"Marius Amundsen";"Forsvar";"LSK"
99;"179305.jpg";"Kind Mikalsen";305;"a";179305;"Simen";"Kind Mikalsen";3;"";49;NA;NA;"0.3";"1.0";-1;-1;1;1;FALSE;0;3,2;"1.3";713;75;123;6;0;0;0;0;5;1;"1.3";"1.0";"1.0";FALSE;360;0;0;0;8;0;0;0;0;0;0;0;2;5;2017-04-21;"Simen Kind Mikalsen";"Forsvar";"LSK"
100;"225993.jpg";"Sinyan";305;"d";225993;"Sheriff";"Sinyan";19;"Kne";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,4;"0.0";137;3;10;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-21;"Sheriff Sinyan";"Forsvar";"LSK"
101;"247410.jpg";"Melgalvis";305;"a";247410;"Aleksander";"Melgalvis";33;"";45;NA;NA;"0.4";"1.6";0;0;0;0;FALSE;0;4,5;"1.8";514;1205;160;16;0;0;0;0;7;0;"1.8";"2.0";"2.0";FALSE;315;0;1;0;7;0;0;0;0;0;0;0;2;5;2017-04-21;"Aleksander Melgalvis";"Forsvar";"LSK"
102;"202256.jpg";"Haakenstad";305;"a";202256;"Mats";"Haakenstad";2;"";45;NA;NA;"0.3";"1.1";0;0;0;0;FALSE;0;1,6;"1.3";375;53;66;5;0;0;0;0;5;1;"1.3";"1.0";"1.0";FALSE;360;0;0;0;8;0;0;0;0;0;0;0;2;5;2017-04-21;"Mats Haakenstad";"Forsvar";"LSK"
103;"61930.jpg";"Knudtzon";305;"a";61930;"Erling";"Knudtzon";11;"";79;NA;NA;"0.4";"1.4";-1;0;1;0;FALSE;0;5;"2.8";1259;117;162;9;0;0;0;0;11;4;"2.8";"3.0";"3.0";FALSE;341;0;1;0;7;0;0;2;0;0;2;0;3;5;2017-04-21;"Erling Knudtzon";"Midtbane";"LSK"
104;"192267.jpg";"Kolstad";305;"u";192267;"Jørgen";"Kolstad";17;"Utlån";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";68;0;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-21;"Jørgen Kolstad";"Midtbane";"LSK"
105;"193844.jpg";"Innocent";305;"a";193844;"Bonke";"Innocent";18;"";48;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;1,3;"0.0";664;24;57;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-21;"Bonke Innocent";"Midtbane";"LSK"
106;"208025.jpg";"Krogstad";305;"a";208025;"Fredrik";"Krogstad";14;"";59;NA;NA;"0.3";"1.4";-1;0;1;0;FALSE;0;1,1;"2.0";450;45;70;0;0;0;0;0;8;2;"2.0";"2.0";"2.0";FALSE;347;0;0;0;7;0;0;0;0;0;0;0;3;5;2017-04-21;"Fredrik Krogstad";"Midtbane";"LSK"
107;"210142.jpg";"Ifeanyi Matthew";305;"a";210142;"Ifeanyi";"Matthew";6;"";62;NA;NA;"0.9";"3.5";2;0;-2;0;FALSE;1;19;"5.5";713;9133;392;605;0;0;0;0;22;2;"5.5";"6.0";"6.0";FALSE;360;1;1;0;8;0;0;0;0;0;6;0;3;5;2017-04-21;"Ifeanyi Matthew";"Midtbane";"LSK"
108;"219232.jpg";"Olsen";305;"a";219232;"Petter Mathias";"Olsen";21;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";81;8;9;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-21;"Petter Mathias Olsen";"Midtbane";"LSK"
109;"224088.jpg";"Brenden";305;"a";224088;"Erik Næsbak";"Brenden";15;"";49;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;0,1;"0.3";26;0;0;0;0;0;0;0;1;1;"1.0";"0.0";"0.0";FALSE;5;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-21;"Erik Næsbak Brenden";"Midtbane";"LSK"
110;"95532.jpg";"Rafn";305;"a";95532;"Simen";"Rafn";5;"";54;NA;NA;"0.2";"0.9";-1;-1;1;1;FALSE;0;0,5;"1.3";101;33;22;0;0;0;0;0;5;0;"1.7";"1.0";"1.0";FALSE;201;0;0;0;4;0;0;0;0;0;0;0;3;5;2017-04-21;"Simen Rafn";"Midtbane";"LSK"
111;"63729.jpg";"Ajeti";305;"a";63729;"Bajram ";"Ajeti";9;"";62;NA;NA;"0.1";"0.3";-3;0;3;0;FALSE;0;2,5;"0.5";2530;14;176;0;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;90;0;0;0;2;0;0;0;0;0;0;0;4;5;2017-04-21;"Bajram  Ajeti";"Angrep";"LSK"
112;"101815.jpg";"Malec";305;"a";101815;"Tomas";"Malec";7;"";63;NA;NA;"0.5";"1.9";-2;0;2;0;FALSE;0;3,6;"3.0";2132;205;170;26;0;0;0;0;12;6;"3.0";"3.0";"3.0";FALSE;360;1;0;0;8;0;0;0;0;0;0;0;4;5;2017-04-21;"Tomas Malec";"Angrep";"LSK"
113;"15724.jpg";"Grahn";305;"u";15724;"Tobias ";"Grahn";16;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";165;0;22;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-04-21;"Tobias  Grahn";"Angrep";"LSK"
114;"111558.jpg";"Antonijevic";305;"a";111558;"Stefan";"Antonijevic";22;"";44;NA;NA;"0.1";"0.5";-1;0;1;0;FALSE;0;0,2;"0.5";47;4;6;0;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;5;0;0;0;1;0;0;0;0;0;0;0;2;5;2017-04-21;"Stefan Antonijevic";"Forsvar";"LSK"
115;"28113.jpg";"Fernandes";305;"a";28113;"Daniel";"Fernandes";1;"";40;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;16,1;"1.0";1178;1359;520;14;0;0;0;0;4;0;"1.3";"1.0";"1.0";FALSE;270;0;0;0;5;0;0;0;0;3;0;0;1;5;2017-04-21;"Daniel Fernandes";"Keeper";"LSK"
116;"111778.jpg";"Linde";203;"a";111778;"Andreas";"Linde";1;"";55;NA;NA;"0.8";"3.3";0;0;0;0;FALSE;0;9,2;"4.5";518;808;69;158;0;0;0;0;18;7;"4.5";"5.0";"5.0";FALSE;360;0;0;2;3;0;0;1;0;13;0;0;1;6;2017-04-21;"Andreas Linde";"Keeper";"MOL"
117;"215367.jpg";"Neydson";203;"a";215367;"Neydson";"da Silva";34;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,2;"0.0";42;2;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;6;2017-04-21;"Neydson da Silva";"Keeper";"MOL"
118;"39707.jpg";"Rindarøy";203;"a";39707;"Knut Olav";"Rindarøy";23;"";55;NA;NA;"0.4";"1.6";0;0;0;0;FALSE;0;11,1;"2.3";1681;776;674;11;0;0;0;0;9;0;"3.0";"2.0";"2.0";FALSE;163;0;0;1;1;0;0;0;0;0;0;0;2;6;2017-04-21;"Knut Olav Rindarøy";"Forsvar";"MOL"
119;"40646.jpg";"Toivio";203;"a";40646;"Joona";"Toivio";5;"";59;NA;NA;"0.3";"1.2";-1;0;1;0;FALSE;0;7,3;"1.8";3164;40;108;13;0;0;0;0;7;6;"3.5";"2.0";"2.0";FALSE;180;0;0;1;2;0;0;0;0;0;0;0;2;6;2017-04-21;"Joona Toivio";"Forsvar";"MOL"
120;"61983.jpg";"Gabrielsen";203;"a";61983;"Ruben";"Gabrielsen";4;"";60;NA;NA;"0.8";"3.2";0;0;0;0;FALSE;1;15,9;"4.8";902;1187;48;530;0;0;0;0;19;10;"4.8";"5.0";"5.0";FALSE;351;0;1;2;3;0;0;0;0;0;1;0;2;6;2017-04-21;"Ruben Gabrielsen";"Forsvar";"MOL"
121;"114566.jpg";"Remmer";203;"a";114566;"Christoffer";"Remmer";22;"";55;NA;NA;"0.4";"1.5";0;0;0;0;FALSE;0;1,5;"2.0";241;80;66;1;0;0;0;0;8;1;"2.0";"2.0";"2.0";FALSE;244;0;0;1;3;0;0;1;0;0;0;0;2;6;2017-04-21;"Christoffer Remmer";"Forsvar";"MOL"
122;"139511.jpg";"Rindarøy";203;"a";139511;"Ole Martin";"Rindarøy";3;"";48;NA;NA;"0.1";"0.2";-2;-1;2;1;FALSE;0;2,3;"0.3";828;41;108;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;26;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-21;"Ole Martin Rindarøy";"Forsvar";"MOL"
123;"141947.jpg";"Ssewankambo";203;"a";141947;"Isak";"Ssewankambo";2;"";53;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;0,8;"0.0";286;9;29;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-21;"Isak Ssewankambo";"Forsvar";"MOL"
124;"165824.jpg";"Sonni Nattestad";203;"d";165824;"Sonni Ragnar";"Nattestad";15;"Akilles";54;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";157;2;10;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-21;"Sonni Ragnar Nattestad";"Forsvar";"MOL"
125;"215661.jpg";"Ove Roseth";203;"d";215661;"Martin";"Ove Roseth";27;"Kne";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,2;"0.0";94;4;10;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-21;"Martin Ove Roseth";"Forsvar";"MOL"
126;"223357.jpg";"Strande";203;"a";223357;"Kristian";"Strande";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,9;"0.0";334;51;52;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-21;"Kristian Strande";"Forsvar";"MOL"
127;"166372.jpg";"Gregersen";203;"a";166372;"Stian";"Gregersen";6;"";53;NA;NA;"1.1";"4.5";3;1;-3;-1;TRUE;0;16,5;"6.0";295;7752;32;2333;0;0;0;0;24;6;"6.0";"6.0";"6.0";FALSE;360;1;1;2;3;0;0;1;0;0;1;0;2;6;2017-04-21;"Stian Gregersen";"Forsvar";"MOL"
128;"61849.jpg";"Mostrøm";203;"d";61849;"Mattias";"Mostrøm";9;"Ankel";63;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;2,1;"0.0";2353;19;123;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-21;"Mattias Mostrøm";"Midtbane";"MOL"
129;"115935.jpg";"Sarr";203;"a";115935;"Babacar";"Sarr";8;"";50;NA;NA;"0.3";"1.2";0;0;0;0;FALSE;0;4,1;"1.5";787;533;174;24;0;0;0;0;6;1;"1.5";"2.0";"2.0";FALSE;315;0;0;1;3;0;0;2;0;0;0;0;3;6;2017-04-21;"Babacar Sarr";"Midtbane";"MOL"
130;"134103.jpg";"Aursnes";203;"a";134103;"Fredrik";"Aursnes";17;"";79;NA;NA;"0.2";"0.9";-1;0;1;0;FALSE;0;1,3;"1.8";434;24;31;4;0;0;0;0;7;3;"1.8";"2.0";"2.0";FALSE;217;0;0;1;2;0;0;0;0;0;0;0;3;6;2017-04-21;"Fredrik Aursnes";"Midtbane";"MOL"
131;"134330.jpg";"Hestad";203;"a";134330;"Eirik";"Hestad";19;"";74;NA;NA;"0.3";"1.2";-1;-1;1;1;FALSE;0;3,1;"2.3";577;201;62;12;0;0;0;0;9;3;"3.0";"2.0";"2.0";FALSE;258;0;0;2;2;0;0;0;0;0;1;0;3;6;2017-04-21;"Eirik Hestad";"Midtbane";"MOL"
132;"161268.jpg";"Svendsen";203;"a";161268;"Sander";"Svendsen";11;"";86;NA;NA;"0.8";"3.0";1;1;-1;-1;TRUE;1;20,4;"6.5";1512;5600;14;4362;0;0;0;0;26;15;"6.5";"7.0";"7.0";FALSE;306;3;0;1;3;0;0;0;0;0;3;0;3;6;2017-04-21;"Sander Svendsen";"Midtbane";"MOL"
133;"182321.jpg";"Strand";203;"a";182321;"Petter";"Strand";14;"";80;NA;NA;"0.4";"1.8";0;0;0;0;FALSE;0;3,2;"3.5";459;611;75;32;0;0;0;0;14;6;"3.5";"4.0";"4.0";FALSE;341;0;1;2;3;0;0;1;0;0;2;0;3;6;2017-04-21;"Petter Strand";"Midtbane";"MOL"
134;"195572.jpg";"Diop";203;"d";195572;"Amidou";"Diop";18;"Kne";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,4;"0.0";219;7;19;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-21;"Amidou Diop";"Midtbane";"MOL"
135;"215843.jpg";"Svendsen";203;"a";215843;"Tobias Hammer";"Svendsen";21;"";48;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;1,2;"0.0";438;57;71;10;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-21;"Tobias Hammer Svendsen";"Midtbane";"MOL"
136;"225140.jpg";"Unachi Ekpe";3835;"a";225140;"Thompson";"Unachi Ekpe";4;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,5;"0.3";101;11;10;3;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;3;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-21;"Thompson Unachi Ekpe";"Midtbane";"KBK"
137;"61972.jpg";"Sigurdarson";203;"a";61972;"Björn";"Sigurdarson";10;"";90;NA;NA;"0.6";"2.6";0;0;0;0;FALSE;1;20,1;"5.8";3343;2928;84;1203;0;0;0;0;23;15;"5.8";"6.0";"6.0";FALSE;315;1;3;2;1;0;0;0;0;0;3;0;4;6;2017-04-21;"Björn Sigurdarson";"Angrep";"MOL"
138;"105097.jpg";"Brustad";203;"a";105097;"Fredrik";"Brustad";33;"";75;NA;NA;"0.5";"1.9";0;0;0;0;FALSE;0;6,5;"3.5";1469;1796;271;62;0;0;0;0;14;2;"3.5";"4.0";"4.0";FALSE;240;1;0;2;2;0;0;0;0;0;3;0;4;6;2017-04-21;"Fredrik Brustad";"Angrep";"MOL"
139;"223959.jpg";"Amang";203;"a";223959;"Thomas";"Amang";20;"";58;NA;NA;"0.1";"0.2";-2;0;2;0;FALSE;0;0,4;"0.3";209;16;27;4;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;22;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-04-21;"Thomas Amang";"Angrep";"MOL"
140;"227291.jpg";"Karlsson";203;"a";227291;"Óttar Magnús";"Karlsson";25;"";79;NA;NA;"0.2";"0.9";-1;0;1;0;FALSE;0;3,2;"1.8";973;47;155;0;0;0;0;0;7;1;"2.3";"2.0";"2.0";FALSE;124;0;1;0;1;0;0;0;0;0;0;0;4;6;2017-04-21;"Óttar Magnús Karlsson";"Angrep";"MOL"
141;"247411.jpg";"Markovic";203;"a";247411;"Eman";"Markovic";24;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,8;"0.0";179;20;24;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-21;"Eman Markovic";"Midtbane";"MOL"
142;"223094.jpg";"Braut Håland";203;"a";223094;"Erling";"Braut Håland";30;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,5;"0.0";109;30;23;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-04-21;"Erling Braut Håland";"Angrep";"MOL"
143;"95501.jpg";"Hussain";203;"a";95501;"Etzaz";"Hussain";16;"";58;NA;NA;"0.2";"0.7";-2;-1;2;1;FALSE;0;11,2;"1.0";5371;153;757;2;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;138;0;0;0;1;0;0;0;0;0;0;0;3;6;2017-04-21;"Etzaz Hussain";"Midtbane";"MOL"
144;"156550.jpg";"Rossbach";307;"a";156550;"Sondre";"Rossbach";1;"";55;NA;NA;"0.9";"3.5";0;0;0;0;FALSE;0;25,6;"4.8";1024;1403;122;360;0;0;0;0;19;10;"4.8";"5.0";"5.0";FALSE;360;0;0;2;5;0;0;0;0;12;3;0;1;7;2017-04-21;"Sondre Rossbach";"Keeper";"ODD"
