"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn"
72;"95512.jpg";"Dan Ulvestad";3835;"a";95512;"Dan Peter";"Ulvestad";5;"";50;NA;NA;"0.2";"0.6";0;0;0;0;FALSE;0;1,9;"1.0";172;16;30;0;0;0;0;0;3;0;"1.5";"1.0";"1.0";FALSE;95;0;0;0;1;0;0;0;0;0;0;0;2;4;2017-04-11;"Dan Peter Ulvestad";"Forsvar";"KBK"
73;"156434.jpg";"Coly";3835;"a";156434;"Aliou";"Coly";99;"";45;NA;NA;"0.6";"1.8";0;0;0;0;FALSE;0;3,6;"2.7";335;74;73;6;0;0;0;0;8;5;"2.7";"3.0";"3.0";FALSE;270;0;0;1;3;0;0;1;0;0;0;0;2;4;2017-04-11;"Aliou Coly";"Forsvar";"KBK"
74;"245729.jpg";"Sivertsen";3835;"i";245729;"Erlend";"Sivertsen";15;"Akillesskade - August";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,1;"0.0";37;0;5;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-11;"Erlend Sivertsen";"Forsvar";"KBK"
75;"159994.jpg";"Gjesdal";3835;"a";159994;"Henrik ";"Gjesdal";25;"";45;NA;NA;"0.7";"2.0";0;0;0;0;FALSE;0;0,6;"3.0";42;11;9;2;0;0;0;0;9;6;"3.0";"3.0";"3.0";FALSE;270;0;0;1;3;0;0;0;0;0;0;0;2;4;2017-04-11;"Henrik  Gjesdal";"Forsvar";"KBK"
76;"245731.jpg";"Bjerkås";3835;"a";245731;"Joakim";"Bjerkås";2;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;2,1;"0.0";199;11;32;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-11;"Joakim Bjerkås";"Forsvar";"KBK"
77;"245735.jpg";"Nerland";3835;"u";245735;"Olav";"Mahle Nerland";49;"Utilgjengelig";40;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";158;1;15;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2017-04-11;"Olav Mahle Nerland";"Forsvar";"KBK"
78;"245733.jpg";"Hopmark";3835;"a";245733;"Andreas";"Hopmark";19;"";45;NA;NA;"0.7";"2.0";0;0;0;0;FALSE;0;0,5;"3.0";21;11;3;4;0;0;0;0;9;6;"3.0";"3.0";"3.0";FALSE;270;0;0;1;3;0;0;0;0;0;0;0;2;4;2017-04-11;"Andreas Hopmark";"Forsvar";"KBK"
79;"63900.jpg";"Torske";3835;"a";63900;"Tor Erik";"Torske";6;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,7;"0.0";149;1;17;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-11;"Tor Erik Torske";"Midtbane";"KBK"
80;"66338.jpg";"Kalludra";3835;"a";66338;"Liridon";"Kalludra";9;"";59;NA;NA;"0.3";"0.8";-1;0;1;0;FALSE;0;1;"1.7";207;4;34;0;0;0;0;0;5;3;"1.7";"2.0";"2.0";FALSE;143;0;0;1;1;0;0;0;0;0;0;0;3;4;2017-04-11;"Liridon Kalludra";"Midtbane";"KBK"
81;"92072.jpg";"Qaka";3835;"a";92072;"Kamer";"Qaka";92;"";60;NA;NA;"0.5";"1.3";0;0;0;0;FALSE;0;5,2;"2.7";601;223;109;21;0;0;0;0;8;5;"2.7";"3.0";"3.0";FALSE;233;0;0;1;2;0;0;0;0;0;2;0;3;4;2017-04-11;"Kamer Qaka";"Midtbane";"KBK"
82;"95511.jpg";"Økland";3835;"a";95511;"Sverre";"Økland";10;"";55;NA;NA;"0.9";"2.7";0;0;0;0;FALSE;1;0,8;"5.0";88;36;25;17;0;0;0;0;15;11;"5.0";"5.0";"5.0";FALSE;270;1;0;1;3;0;0;0;0;0;3;0;3;4;2017-04-11;"Sverre Økland";"Midtbane";"KBK"
83;"95569.jpg";"Ulvestad";3835;"i";95569;"Pål Erik";"Ulvestad";8;"Overtråkk - 2 uker";50;NA;NA;"0.2";"0.6";0;0;0;0;FALSE;0;0,7;"1.0";222;7;35;0;0;0;0;0;3;1;"1.5";"1.0";"1.0";FALSE;96;0;0;0;2;0;0;0;0;0;0;0;3;4;2017-04-11;"Pål Erik Ulvestad";"Midtbane";"KBK"
84;"245730.jpg";"Sørli";3835;"a";245730;"Sondre";"Sørli";24;"";45;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;2,9;"1.3";205;398;85;25;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;208;0;0;0;3;0;0;1;0;0;0;0;3;4;2017-04-11;"Sondre Sørli";"Midtbane";"KBK"
85;"245732.jpg";"Rodsand";3835;"u";245732;"Andreas";"Rodsand";21;"Utlån til 1. aug";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";26;0;6;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-11;"Andreas Rodsand";"Midtbane";"KBK"
86;"245734.jpg";"Koksvik";3835;"u";245734;"Sigur";"Koksvik";34;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";64;2;12;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-11;"Sigur Koksvik";"Midtbane";"KBK"
87;"245738.jpg";"Isaksen";3835;"a";245738;"Jesper";"Isaksen";18;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";43;11;5;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-11;"Jesper Isaksen";"Midtbane";"KBK"
88;"41319.jpg";"Lekaj";3835;"a";41319;"Rocky";"Lekaj";7;"";59;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;1,2;"0.3";441;15;55;2;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;5;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-11;"Rocky Lekaj";"Angrep";"KBK"
89;"206554.jpg";"Mendy";3835;"a";206554;"Jean Alassane";"Mendy";39;"";54;NA;NA;"0.2";"0.6";-1;0;1;0;FALSE;0;1,3;"1.0";427;26;66;3;0;0;0;0;3;2;"1.5";"1.0";"1.0";FALSE;80;0;0;1;0;0;0;0;0;0;0;0;4;4;2017-04-11;"Jean Alassane Mendy";"Angrep";"KBK"
90;"245736.jpg";"Bamba";3835;"i";245736;"Daouda";"Bamba";11;"Legg";63;NA;NA;"0.1";"0.3";-2;0;2;0;FALSE;0;2,3;"0.7";2364;35;163;0;0;0;0;0;2;0;"2.0";"1.0";"1.0";FALSE;85;0;0;0;1;0;0;0;0;0;0;0;4;4;2017-04-11;"Daouda Bamba";"Angrep";"KBK"
91;"245737.jpg";"Rønningen";3835;"a";245737;"Jonas";"Rønningen";16;"";54;NA;NA;"0.3";"0.9";-1;-1;1;1;FALSE;0;0,2;"1.7";28;10;5;3;0;0;0;0;5;2;"1.7";"2.0";"2.0";FALSE;195;0;0;1;2;0;0;0;0;0;0;0;4;4;2017-04-11;"Jonas Rønningen";"Angrep";"KBK"
92;"245739.jpg";"Bruseth";3835;"u";245739;"Adne";"Bruseth";48;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";179;3;21;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;4;2017-04-11;"Adne Bruseth";"Angrep";"KBK"
93;"98733.jpg";"Stokke";3835;"a";98733;"Benjamin";"Stokke";20;"";50;NA;NA;"0.6";"1.8";0;0;0;0;FALSE;0;0,8;"3.0";105;114;16;24;0;0;0;0;9;5;"3.0";"3.0";"3.0";FALSE;252;0;1;1;3;0;0;0;0;0;0;0;4;4;2017-04-11;"Benjamin Stokke";"Angrep";"KBK"
94;"95016.jpg";"Baranov";3835;"a";95016;"Nikita";"Baranov";27;"";49;NA;NA;"0.5";"1.4";-1;-1;1;1;FALSE;0;0,5;"2.3";60;3;5;1;0;0;0;0;7;6;"3.5";"2.0";"2.0";FALSE;180;0;0;1;2;0;0;0;0;0;0;0;2;4;2017-04-11;"Nikita Baranov";"Forsvar";"KBK"
95;"34727.jpg";"Otieno Origi";305;"a";34727;"Arnold";"Otieno Origi";77;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;13;"0.0";2571;38;335;8;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-04-11;"Arnold Otieno Origi";"Keeper";"LSK"
96;"208534.jpg";"Ødegaard";305;"a";208534;"Emil";"Ødegaard";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,6;"0.0";78;25;14;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2017-04-11;"Emil Ødegaard";"Keeper";"LSK"
97;"3629.jpg";"Kippe";305;"a";3629;"Frode";"Kippe";13;"";49;NA;NA;"0.2";"0.6";-1;0;1;0;FALSE;0;8,5;"1.0";1758;52;250;7;0;0;0;0;3;1;"1.0";"1.0";"1.0";FALSE;24;0;0;0;1;0;0;0;0;0;0;0;2;5;2017-04-11;"Frode Kippe";"Forsvar";"LSK"
98;"98090.jpg";"Amundsen";305;"a";98090;"Marius";"Amundsen";4;"";45;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;5,7;"1.3";521;85;138;3;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;270;0;0;0;5;0;0;0;0;0;0;0;2;5;2017-04-11;"Marius Amundsen";"Forsvar";"LSK"
99;"179305.jpg";"Kind Mikalsen";305;"a";179305;"Simen";"Kind Mikalsen";3;"";50;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;3,6;"1.3";450;65;82;10;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;270;0;0;0;5;0;0;0;0;0;0;0;2;5;2017-04-11;"Simen Kind Mikalsen";"Forsvar";"LSK"
100;"225993.jpg";"Sinyan";305;"a";225993;"Sheriff";"Sinyan";19;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,4;"0.0";115;2;13;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2017-04-11;"Sheriff Sinyan";"Forsvar";"LSK"
101;"247410.jpg";"Melgalvis";305;"a";247410;"Aleksander";"Melgalvis";33;"";45;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;4,8;"2.3";265;1135;108;47;0;0;0;0;7;1;"2.3";"2.0";"2.0";FALSE;270;0;1;0;5;0;0;0;0;0;0;0;2;5;2017-04-11;"Aleksander Melgalvis";"Forsvar";"LSK"
102;"202256.jpg";"Haakenstad";305;"a";202256;"Mats";"Haakenstad";2;"";45;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;1,8;"1.3";242;42;64;3;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;270;0;0;0;5;0;0;0;0;0;0;0;2;5;2017-04-11;"Mats Haakenstad";"Forsvar";"LSK"
103;"61930.jpg";"Knudtzon";305;"a";61930;"Erling";"Knudtzon";11;"";80;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;5,6;"2.3";863;95;190;5;0;0;0;0;7;1;"2.3";"2.0";"2.0";FALSE;256;0;0;0;4;0;0;1;0;0;2;0;3;5;2017-04-11;"Erling Knudtzon";"Midtbane";"LSK"
104;"192267.jpg";"Kolstad";305;"u";192267;"Jørgen";"Kolstad";17;"Utlån";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";61;0;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-11;"Jørgen Kolstad";"Midtbane";"LSK"
105;"193844.jpg";"Innocent";305;"a";193844;"Bonke";"Innocent";18;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1,5;"0.0";528;15;60;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-11;"Bonke Innocent";"Midtbane";"LSK"
106;"208025.jpg";"Krogstad";305;"a";208025;"Fredrik";"Krogstad";14;"";59;NA;NA;"0.3";"1.0";-1;-1;1;1;FALSE;0;1,3;"2.0";294;38;61;5;0;0;0;0;6;2;"2.0";"2.0";"2.0";FALSE;257;0;0;0;4;0;0;0;0;0;0;0;3;5;2017-04-11;"Fredrik Krogstad";"Midtbane";"LSK"
107;"210142.jpg";"Ifeanyi Matthew";305;"a";210142;"Ifeanyi";"Matthew";6;"";62;NA;NA;"1.1";"3.3";2;1;-2;-1;TRUE;1;16,2;"6.7";227;7006;102;1224;0;0;0;0;20;4;"6.7";"7.0";"7.0";FALSE;270;1;1;0;5;0;0;0;0;0;6;0;3;5;2017-04-11;"Ifeanyi Matthew";"Midtbane";"LSK"
108;"219232.jpg";"Olsen";305;"a";219232;"Petter Mathias";"Olsen";21;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";62;7;8;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-11;"Petter Mathias Olsen";"Midtbane";"LSK"
109;"224088.jpg";"Brenden";305;"a";224088;"Erik Næsbak";"Brenden";15;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";22;0;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;5;2017-04-11;"Erik Næsbak Brenden";"Midtbane";"LSK"
110;"95532.jpg";"Rafn";305;"a";95532;"Simen";"Rafn";5;"";55;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;0,5;"1.7";55;26;12;1;0;0;0;0;5;1;"1.7";"2.0";"2.0";FALSE;201;0;0;0;4;0;0;0;0;0;0;0;3;5;2017-04-11;"Simen Rafn";"Midtbane";"LSK"
111;"63729.jpg";"Ajeti";305;"a";63729;"Bajram ";"Ajeti";9;"";63;NA;NA;"0.0";"0.2";-2;0;2;0;FALSE;0;3,2;"0.3";2036;14;226;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;45;0;0;0;1;0;0;0;0;0;0;0;4;5;2017-04-11;"Bajram  Ajeti";"Angrep";"LSK"
112;"101815.jpg";"Malec";305;"a";101815;"Tomas";"Malec";7;"";64;NA;NA;"0.3";"0.9";-1;0;1;0;FALSE;0;4,4;"2.0";1578;156;260;9;0;0;0;0;6;2;"2.0";"2.0";"2.0";FALSE;270;0;0;0;5;0;0;0;0;0;0;0;4;5;2017-04-11;"Tomas Malec";"Angrep";"LSK"
113;"15724.jpg";"Grahn";305;"u";15724;"Tobias ";"Grahn";16;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";126;0;13;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;5;2017-04-11;"Tobias  Grahn";"Angrep";"LSK"
114;"111558.jpg";"Antonijevic";305;"a";111558;"Stefan";"Antonijevic";22;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,2;"0.7";37;1;5;0;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;5;0;0;0;1;0;0;0;0;0;0;0;2;5;2017-04-11;"Stefan Antonijevic";"Forsvar";"LSK"
115;"28113.jpg";"Fernandes";305;"a";28113;"Daniel";"Fernandes";1;"";40;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;17,4;"1.3";368;1284;218;103;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;270;0;0;0;5;0;0;0;0;3;0;0;1;5;2017-04-11;"Daniel Fernandes";"Keeper";"LSK"
116;"111778.jpg";"Linde";203;"a";111778;"Andreas";"Linde";1;"";55;NA;NA;"0.7";"2.0";0;0;0;0;FALSE;0;9;"3.7";359;544;72;169;0;0;0;0;11;3;"3.7";"4.0";"4.0";FALSE;270;0;0;1;3;0;0;1;0;10;0;0;1;6;2017-04-11;"Andreas Linde";"Keeper";"MOL"
117;"215367.jpg";"Neydson";203;"a";215367;"Neydson";"da Silva";34;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,2;"0.0";35;2;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;6;2017-04-11;"Neydson da Silva";"Keeper";"MOL"
118;"39707.jpg";"Rindarøy";203;"a";39707;"Knut Olav";"Rindarøy";23;"";55;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;12,4;"3.0";780;733;265;27;0;0;0;0;9;1;"3.0";"3.0";"3.0";FALSE;163;0;0;1;1;0;0;0;0;0;0;0;2;6;2017-04-11;"Knut Olav Rindarøy";"Forsvar";"MOL"
119;"40646.jpg";"Toivio";203;"a";40646;"Joona";"Toivio";5;"";59;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;7,9;"0.3";2847;22;170;2;0;0;0;0;1;1;"1.0";"0.0";"0.0";FALSE;90;0;0;0;2;0;0;0;0;0;0;0;2;6;2017-04-11;"Joona Toivio";"Forsvar";"MOL"
120;"61983.jpg";"Gabrielsen";203;"a";61983;"Ruben";"Gabrielsen";4;"";60;NA;NA;"0.5";"1.5";0;0;0;0;FALSE;0;15,3;"3.0";723;595;136;75;0;0;0;0;9;1;"3.0";"3.0";"3.0";FALSE;261;0;0;1;3;0;0;0;0;0;0;0;2;6;2017-04-11;"Ruben Gabrielsen";"Forsvar";"MOL"
121;"114566.jpg";"Remmer";203;"a";114566;"Christoffer";"Remmer";22;"";55;NA;NA;"0.4";"1.3";0;0;0;0;FALSE;0;1,7;"2.3";136;71;38;3;0;0;0;0;7;0;"2.3";"2.0";"2.0";FALSE;225;0;0;1;3;0;0;1;0;0;0;0;2;6;2017-04-11;"Christoffer Remmer";"Forsvar";"MOL"
122;"139511.jpg";"Rindarøy";203;"a";139511;"Ole Martin";"Rindarøy";3;"";49;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;2,6;"0.3";625;36;69;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;26;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-11;"Ole Martin Rindarøy";"Forsvar";"MOL"
123;"141947.jpg";"Ssewankambo";203;"a";141947;"Isak";"Ssewankambo";2;"";54;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,9;"0.0";225;5;21;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-11;"Isak Ssewankambo";"Forsvar";"MOL"
124;"165824.jpg";"Sonni Nattestad";203;"i";165824;"Sonni Ragnar";"Nattestad";15;"Akilles";55;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";129;2;17;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-11;"Sonni Ragnar Nattestad";"Forsvar";"MOL"
125;"215661.jpg";"Ove Roseth";203;"i";215661;"Martin";"Ove Roseth";27;"Kne";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";68;4;14;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-11;"Martin Ove Roseth";"Forsvar";"MOL"
126;"223357.jpg";"Strande";203;"a";223357;"Kristian";"Strande";29;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;2;"0.0";244;36;40;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;6;2017-04-11;"Kristian Strande";"Forsvar";"MOL"
127;"166372.jpg";"Gregersen";203;"a";166372;"Stian";"Gregersen";6;"";51;NA;NA;"1.2";"3.5";1;0;-1;0;FALSE;0;10,6;"6.0";188;4088;39;1531;0;0;0;0;18;3;"6.0";"6.0";"6.0";FALSE;270;1;1;1;3;0;0;1;0;0;1;0;2;6;2017-04-11;"Stian Gregersen";"Forsvar";"MOL"
128;"61849.jpg";"Mostrøm";203;"i";61849;"Mattias";"Mostrøm";9;"Ankel";64;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;2,7;"0.0";2006;19;191;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-11;"Mattias Mostrøm";"Midtbane";"MOL"
129;"115935.jpg";"Sarr";203;"a";115935;"Babacar";"Sarr";8;"";50;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;4,5;"1.7";482;470;133;39;0;0;0;0;5;1;"1.7";"2.0";"2.0";FALSE;270;0;0;1;3;0;0;2;0;0;0;0;3;6;2017-04-11;"Babacar Sarr";"Midtbane";"MOL"
130;"134103.jpg";"Aursnes";203;"a";134103;"Fredrik";"Aursnes";17;"";79;NA;NA;"0.2";"0.5";-1;0;1;0;FALSE;0;1,4;"1.3";355;13;40;4;0;0;0;0;4;2;"1.3";"1.0";"1.0";FALSE;127;0;0;0;2;0;0;0;0;0;0;0;3;6;2017-04-11;"Fredrik Aursnes";"Midtbane";"MOL"
131;"134330.jpg";"Hestad";203;"a";134330;"Eirik";"Hestad";19;"";75;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;3,3;"2.0";438;176;70;13;0;0;0;0;6;3;"3.0";"2.0";"2.0";FALSE;168;0;0;1;2;0;0;0;0;0;1;0;3;6;2017-04-11;"Eirik Hestad";"Midtbane";"MOL"
132;"161268.jpg";"Svendsen";203;"a";161268;"Sander";"Svendsen";11;"";85;NA;NA;"0.4";"1.3";0;0;0;0;FALSE;0;13,5;"3.7";1270;832;237;313;0;0;0;0;11;2;"3.7";"4.0";"4.0";FALSE;216;1;0;0;3;0;0;0;0;0;1;0;3;6;2017-04-11;"Sander Svendsen";"Midtbane";"MOL"
133;"182321.jpg";"Strand";203;"a";182321;"Petter";"Strand";14;"";80;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;3,3;"2.7";305;547;82;34;0;0;0;0;8;1;"2.7";"3.0";"3.0";FALSE;270;0;0;1;3;0;0;1;0;0;2;0;3;6;2017-04-11;"Petter Strand";"Midtbane";"MOL"
134;"195572.jpg";"Diop";203;"i";195572;"Amidou";"Diop";18;"Kne";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,5;"0.0";178;7;27;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-11;"Amidou Diop";"Midtbane";"MOL"
135;"215843.jpg";"Svendsen";203;"a";215843;"Tobias Hammer";"Svendsen";21;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1,3;"0.0";328;45;38;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-11;"Tobias Hammer Svendsen";"Midtbane";"MOL"
136;"225140.jpg";"Unachi Ekpe";3835;"a";225140;"Thompson";"Unachi Ekpe";4;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,6;"0.3";72;6;20;0;0;0;0;0;1;1;"1.0";"0.0";"0.0";FALSE;3;0;0;0;0;0;0;0;0;0;0;0;3;4;2017-04-11;"Thompson Unachi Ekpe";"Midtbane";"KBK"
137;"61972.jpg";"Sigurdarson";203;"a";61972;"Björn";"Sigurdarson";10;"";90;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;19;"2.7";2679;1483;521;144;0;0;0;0;8;1;"2.7";"3.0";"3.0";FALSE;225;0;1;1;1;0;0;0;0;0;0;0;4;6;2017-04-11;"Björn Sigurdarson";"Angrep";"MOL"
138;"105097.jpg";"Brustad";203;"a";105097;"Fredrik";"Brustad";33;"";75;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;6,9;"4.0";992;1569;150;140;0;0;0;0;12;2;"4.0";"4.0";"4.0";FALSE;177;1;0;1;2;0;0;0;0;0;3;0;4;6;2017-04-11;"Fredrik Brustad";"Angrep";"MOL"
139;"223959.jpg";"Amang";203;"a";223959;"Thomas";"Amang";20;"";58;NA;NA;"0.1";"0.2";-2;-1;2;1;FALSE;0;0,4;"0.3";162;10;17;1;0;0;0;0;1;1;"1.0";"0.0";"0.0";FALSE;22;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-04-11;"Thomas Amang";"Angrep";"MOL"
140;"227291.jpg";"Karlsson";203;"a";227291;"Óttar Magnús";"Karlsson";25;"";79;NA;NA;"0.3";"0.8";-1;-1;1;1;FALSE;0;3,7;"2.0";688;43;118;0;0;0;0;0;6;0;"3.0";"2.0";"2.0";FALSE;97;0;1;0;1;0;0;0;0;0;0;0;4;6;2017-04-11;"Óttar Magnús Karlsson";"Angrep";"MOL"
141;"247411.jpg";"Markovic";203;"a";247411;"Eman";"Markovic";24;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,9;"0.0";124;16;28;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-11;"Eman Markovic";"Midtbane";"MOL"
142;"223094.jpg";"Braut Håland";203;"a";223094;"Erling";"Braut Håland";30;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";73;23;10;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-04-11;"Erling Braut Håland";"Angrep";"MOL"
143;"95501.jpg";"Hussain";203;"a";95501;"Etzaz";"Hussain";16;"";59;NA;NA;"0.2";"0.5";-1;-1;1;1;FALSE;0;14,1;"1.0";3575;143;917;3;0;0;0;0;3;0;"1.5";"1.0";"1.0";FALSE;93;0;0;0;1;0;0;0;0;0;0;0;3;6;2017-04-11;"Etzaz Hussain";"Midtbane";"MOL"
144;"156550.jpg";"Rossbach";307;"a";156550;"Sondre";"Rossbach";1;"";55;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;25,3;"3.0";743;850;170;185;0;0;0;0;9;2;"3.0";"3.0";"3.0";FALSE;270;0;0;1;5;0;0;0;0;8;0;0;1;7;2017-04-11;"Sondre Rossbach";"Keeper";"ODD"
