"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn";"first_team";"solution_full";"utvalgte";"solution_incremental"
203;"245741.jpg";"Seck";3334;"a";245741;"Abdoulaye";"Seck";3;"";40;NA;NA;"0.1";"0.3";0;0;0;0;FALSE;0;0,8;"0.5";25;37;9;22;0;0;0;0;1;1;"0.5";"1.0";"1.0";FALSE;180;0;0;0;5;0;0;1;0;0;0;0;2;9;2017-04-08;"Abdoulaye Seck";"Forsvar";"SAN";0;0;"ikke valgt";0
204;"47608.jpg";"Bendiksen";3334;"d";47608;"Thomas";"Bendiksen";7;"Sykdom - 25% sjanse for å spille";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,7;"0.0";169;4;85;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-04-08;"Thomas Bendiksen";"Midtbane";"SAN";0;0;"ikke valgt";0
205;"56430.jpg";"Vallés";3334;"a";56430;"Enric";"Vallés";15;"";45;NA;NA;"0.4";"0.9";0;0;0;0;FALSE;0;1,8;"2.0";80;584;42;281;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;5;0;0;0;0;0;0;0;3;9;2017-04-08;"Enric Vallés";"Midtbane";"SAN";0;0;"ikke valgt";0
206;"62002.jpg";"Storbaek";3334;"a";62002;"Håvard";"Storbaek";9;"";55;NA;NA;"0.5";"1.1";0;0;0;0;FALSE;0;1;"3.0";44;77;27;21;0;0;0;0;6;2;"3.0";"3.0";"3.0";FALSE;180;0;0;0;5;0;0;1;0;0;3;0;3;9;2017-04-08;"Håvard Storbaek";"Midtbane";"SAN";0;0;"ikke valgt";0
207;"62040.jpg";"Mjelde";3334;"i";62040;"Erik";"Mjelde";8;"Lysk";59;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;1,3;"0.0";524;5;222;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-04-08;"Erik Mjelde";"Midtbane";"SAN";0;0;"ikke valgt";0
208;"178436.jpg";"Morer Vicente";3334;"a";178436;"Pau";"Morer Vicente";6;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;0,4;"2.0";13;42;7;8;0;0;0;0;4;1;"2.0";"2.0";"2.0";FALSE;125;0;0;1;0;0;0;0;0;0;0;0;3;9;2017-04-08;"Pau Morer Vicente";"Midtbane";"SAN";0;0;"ikke valgt";0
209;"202250.jpg";"Sødlund";3334;"a";202250;"Andrè";"Sødlund";22;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;1,6;"1.0";76;46;46;20;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;69;0;0;0;5;0;0;0;0;0;0;0;3;9;2017-04-08;"Andrè Sødlund";"Midtbane";"SAN";0;0;"ikke valgt";0
210;"202260.jpg";"Kurtovic";3334;"a";202260;"William";"Kurtovic";18;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;1;"2.0";37;70;20;14;0;0;0;0;4;1;"2.0";"2.0";"2.0";FALSE;156;0;0;1;3;0;0;1;0;0;0;0;3;9;2017-04-08;"William Kurtovic";"Midtbane";"SAN";0;0;"ikke valgt";0
211;"35220.jpg";"Kovács";3334;"a";35220;"Peter";"Kovács";10;"";54;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;2,8;"0.5";543;21;227;6;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;10;0;0;0;2;0;0;0;0;0;0;0;4;9;2017-04-08;"Peter Kovács";"Angrep";"SAN";0;0;"ikke valgt";0
212;"88564.jpg";"Kastrati";3334;"a";88564;"Flamur";"Kastrati";11;"";60;NA;NA;"0.8";"1.5";0;0;0;0;FALSE;0;2,3;"4.5";170;329;93;83;0;0;0;0;9;1;"4.5";"5.0";"5.0";FALSE;152;1;0;1;3;0;0;1;0;0;2;0;4;9;2017-04-08;"Flamur Kastrati";"Angrep";"SAN";0;0;"ikke valgt";0
213;"161274.jpg";"Lorentzen";3334;"a";161274;"Håkon";"Lorentzen";21;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,2;"0.0";144;29;72;16;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;9;2017-04-08;"Håkon Lorentzen";"Angrep";"SAN";0;0;"ikke valgt";0
214;"178458.jpg";"Kebbie";3334;"a";178458;"Elliott";"Kebbie";14;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,2;"1.0";27;3;6;2;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;72;0;0;0;1;0;0;0;0;0;0;0;2;9;2017-04-08;"Elliott Kebbie";"Forsvar";"SAN";0;0;"ikke valgt";0
215;"107421.jpg";"Kristiansen";2997;"a";107421;"Anders";"Kristiansen Aasheim";21;"";50;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;5,7;"3.0";204;370;91;166;0;0;0;0;6;3;"3.0";"3.0";"3.0";FALSE;180;0;0;0;2;0;0;0;0;8;0;0;1;10;2017-04-08;"Anders Kristiansen Aasheim";"Keeper";"SO8";0;0;"ikke valgt";0
216;"198885.jpg";"Cupic";2997;"a";198885;"Stefan";"Cupic";1;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,4;"0.0";68;5;22;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;10;2017-04-08;"Stefan Cupic";"Keeper";"SO8";0;0;"ikke valgt";0
217;"57338.jpg";"Anders Østli";2997;"a";57338;"Anders";"Østli";20;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;1,1;"0.0";288;7;94;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08;"Anders Østli";"Forsvar";"SO8";0;0;"ikke valgt";0
218;"61956.jpg";"Thomassen";2997;"d";61956;"Joachim";"Thomassen";16;"Legg - 75% sjanse for å spille";55;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;3,4;"1.5";490;33;343;4;0;0;0;0;3;1;"1.5";"2.0";"2.0";FALSE;112;0;0;0;2;0;0;0;0;0;0;0;2;10;2017-04-08;"Joachim Thomassen";"Forsvar";"SO8";0;0;"ikke valgt";0
219;"62004.jpg";"Sundli";2997;"a";62004;"Morten";"Sundli";4;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;1,2;"0.0";237;8;97;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08;"Morten Sundli";"Forsvar";"SO8";0;0;"ikke valgt";0
220;"64091.jpg";"Toivomäki";2997;"a";64091;"Henri";"Toivomäki";3;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,6;"0.5";85;10;27;7;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;36;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08;"Henri Toivomäki";"Forsvar";"SO8";0;0;"ikke valgt";0
221;"95601.jpg";"Heiren Hansen";2997;"a";95601;"Ole";"Heiren Hansen";13;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";51;4;10;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08;"Ole Heiren Hansen";"Forsvar";"SO8";0;0;"ikke valgt";0
222;"111807.jpg";"Groven";2997;"a";111807;"Alexander";"Groven";29;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;1,7;"0.0";382;2;136;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-08;"Alexander Groven";"Forsvar";"SO8";0;0;"ikke valgt";0
223;"206557.jpg";"Rosted";2997;"a";206557;"Sigurd";"Rosted";15;"";57;NA;NA;"1.7";"3.4";2;1;-2;-1;TRUE;1;16,9;"9.5";111;5067;68;1960;0;0;0;0;19;2;"9.5";"10.0";"10.0";FALSE;180;2;0;0;2;0;0;0;0;0;3;0;2;10;2017-04-08;"Sigurd Rosted";"Forsvar";"SO8";0;1;NA;1
224;"235899.jpg";"Albech";2997;"a";235899;"Andreas";"Albech";2;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;6,1;"1.0";508;130;327;29;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;144;0;0;0;2;0;0;1;0;0;0;0;2;10;2017-04-08;"Andreas Albech";"Forsvar";"SO8";0;0;"ikke valgt";0
225;"39740.jpg";"Lund Nielsen";2997;"a";39740;"Matti";"Lund Nielsen";5;"";55;NA;NA;"0.4";"0.7";0;0;0;0;FALSE;0;0,7;"2.0";56;50;32;14;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;179;0;0;0;2;0;0;1;0;0;1;0;3;10;2017-04-08;"Matti Lund Nielsen";"Midtbane";"SO8";0;0;"ikke valgt";0
226;"81832.jpg";"Hovda";2997;"a";81832;"Tor Øyvinder";"Hovda";18;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,9;"0.5";77;55;49;14;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-08;"Tor Øyvinder Hovda";"Midtbane";"SO8";0;0;"ikke valgt";0
227;"109022.jpg";"Tveita";2997;"a";109022;"Jon-Helge";"Tveita";22;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";65;6;30;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-08;"Jon-Helge Tveita";"Midtbane";"SO8";0;0;"ikke valgt";0
228;"121176.jpg";"Trondsen";2997;"a";121176;"Anders";"Trondsen";6;"";71;NA;NA;"1.1";"2.3";1;1;-1;-1;TRUE;1;13,6;"8.0";313;2697;48;2637;0;0;0;0;16;14;"8.0";"8.0";"8.0";FALSE;180;0;3;0;2;0;0;0;0;0;3;0;3;10;2017-04-08;"Anders Trondsen";"Midtbane";"SO8";0;1;"best nå";0
229;"202253.jpg";"Normann Hansen";2997;"a";202253;"Kristoffer";"Normann Hansen";23;"";49;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,3;"0.0";53;6;21;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-08;"Kristoffer Normann Hansen";"Midtbane";"SO8";0;0;"ikke valgt";0
230;"207884.jpg";"Heintz";2997;"a";207884;"Tobias";"Heintz";14;"";45;NA;NA;"0.3";"0.7";0;0;0;0;FALSE;0;1,4;"1.5";148;113;65;101;0;0;0;0;3;3;"3.0";"2.0";"2.0";FALSE;68;0;0;1;0;0;0;0;0;0;0;0;3;10;2017-04-08;"Tobias Heintz";"Midtbane";"SO8";0;0;"ikke valgt";0
231;"84457.jpg";"Halvorsen";2997;"a";84457;"Ole Jørgen";"Halvorsen";7;"";70;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;4,2;"2.0";246;32;111;16;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;172;0;0;0;2;0;0;0;0;0;0;0;3;10;2017-04-08;"Ole Jørgen Halvorsen";"Midtbane";"SO8";0;0;"ikke valgt";0
232;"79343.jpg";"Jørgensen";2997;"a";79343;"Joachim";"Jørgensen";11;"";55;NA;NA;"0.7";"1.5";0;0;0;0;FALSE;0;1,1;"4.0";42;301;19;292;0;0;0;0;8;7;"4.0";"4.0";"4.0";FALSE;180;1;0;0;2;0;0;1;0;0;0;0;3;10;2017-04-08;"Joachim Jørgensen";"Midtbane";"SO8";0;0;"ikke valgt";0
233;"85050.jpg";"Mortensen";2997;"a";85050;"Patrick";"Mortensen";69;"";66;NA;NA;"1.3";"2.6";1;1;-1;-1;FALSE;1;7,9;"8.5";182;3017;61;2912;0;0;0;0;17;12;"8.5";"9.0";"9.0";FALSE;180;2;1;0;2;0;0;0;0;0;2;0;4;10;2017-04-08;"Patrick Mortensen";"Angrep";"SO8";0;0;"ikke valgt";0
234;"85676.jpg";"Lindberg";2997;"a";85676;"Jonas";"Lindberg";10;"";56;NA;NA;"1.0";"2.0";1;1;-1;-1;FALSE;1;10,7;"5.5";363;2585;269;503;0;0;0;0;11;2;"5.5";"6.0";"6.0";FALSE;151;0;2;0;2;0;0;0;0;0;1;0;4;10;2017-04-08;"Jonas Lindberg";"Angrep";"SO8";0;0;"ikke valgt";0
235;"215654.jpg";"Kachi";2997;"u";215654;"Kachi";"";8;"Utilgjengelig";55;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";58;1;19;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-08;"Kachi ";"Angrep";"SO8";0;0;"ikke valgt";0
236;"247412.jpg";"Larsen";2997;"a";247412;"Jörgen Strand";"Larsen";45;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";64;23;24;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-08;"Jörgen Strand Larsen";"Angrep";"SO8";0;0;"ikke valgt";0
237;"215653.jpg";"Dickson Mbedule";2997;"u";215653;"Amani";"Dickson Mbedule";24;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";91;3;20;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-08;"Amani Dickson Mbedule";"Angrep";"SO8";0;0;"ikke valgt";0
238;"247788.jpg";"Zachariassen";2997;"a";247788;"Kristoffer";"Zachariassen";17;"";57;NA;NA;"1.0";"2.0";2;1;-2;-1;FALSE;1;12,6;"5.5";243;4938;202;1391;0;0;0;0;11;2;"5.5";"6.0";"6.0";FALSE;180;1;0;0;2;0;0;0;0;0;2;0;3;10;2017-04-08;"Kristoffer Zachariassen";"Midtbane";"SO8";0;0;"ikke valgt";0
239;"249956.jpg";"Diatta";2997;"a";249956;"Krepin";"Diatta";19;"";59;NA;NA;"0.1";"0.2";-1;-1;1;1;FALSE;0;3,2;"0.5";804;34;502;2;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;8;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-08;"Krepin Diatta";"Midtbane";"SO8";0;0;"ikke valgt";0
240;"117885.jpg";"Dyngeland";1250;"a";117885;"Matias";"Dyngeland";1;"";45;NA;NA;"0.4";"0.9";0;0;0;0;FALSE;0;8,1;"2.0";229;168;112;87;0;0;0;0;4;3;"2.0";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;7;0;0;1;11;2017-04-08;"Matias Dyngeland";"Keeper";"SOG";0;0;"ikke valgt";0
241;"223995.jpg";"Rutlin";1250;"a";223995;"Kristian";"Rutlin";21;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,9;"0.0";19;12;7;5;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-04-08;"Kristian Rutlin";"Keeper";"SOG";0;0;"ikke valgt";0
242;"39724.jpg";"Teniste";1250;"a";39724;"Taijo";"Teniste";2;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;1,8;"1.5";97;26;39;5;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;0;2;11;2017-04-08;"Taijo Teniste";"Forsvar";"SOG";0;0;"ikke valgt";0
243;"97349.jpg";"Skaasheim";1250;"a";97349;"Eirik";"Skaasheim";24;"";40;NA;NA;"0.3";"0.5";0;0;0;0;FALSE;0;2,6;"1.0";119;121;43;99;0;0;0;0;2;2;"2.0";"1.0";"1.0";FALSE;90;0;0;0;1;0;0;0;0;0;0;0;2;11;2017-04-08;"Eirik Skaasheim";"Forsvar";"SOG";0;0;"ikke valgt";0
244;"160211.jpg";"Utvik";1250;"a";160211;"Bjørn Inge";"Utvik";3;"";45;NA;NA;"1.3";"2.7";0;0;0;0;FALSE;1;5,4;"6.0";113;953;36;919;0;0;0;0;12;11;"6.0";"6.0";"6.0";FALSE;180;0;2;0;4;0;0;0;0;0;3;0;2;11;2017-04-08;"Bjørn Inge Utvik";"Forsvar";"SOG";0;0;"ikke valgt";0
245;"192781.jpg";"Psyché";1250;"a";192781;"Christophe";"Psyché";17;"";50;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;2,1;"1.5";129;19;63;2;0;0;0;0;3;2;"1.5";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;0;2;11;2017-04-08;"Christophe Psyché";"Forsvar";"SOG";0;0;"ikke valgt";0
246;"63785.jpg";"Furebotn";1250;"a";63785;"Henrik";"Furebotn";6;"";50;NA;NA;"0.4";"0.8";0;0;0;0;FALSE;0;1,9;"2.0";110;102;63;17;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;0;3;11;2017-04-08;"Henrik Furebotn";"Midtbane";"SOG";0;0;"ikke valgt";0
247;"83643.jpg";"Schulze";1250;"a";83643;"Eirik";"Schulze";7;"";50;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;0,2;"1.0";15;4;7;1;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;21;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08;"Eirik Schulze";"Midtbane";"SOG";0;0;"ikke valgt";0
248;"100045.jpg";"Birkelund";1250;"a";100045;"Eirik";"Birkelund";27;"";50;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;0,8;"3.0";26;126;16;108;0;0;0;0;6;4;"3.0";"3.0";"3.0";FALSE;180;0;1;0;4;0;0;1;0;0;0;0;3;11;2017-04-08;"Eirik Birkelund";"Midtbane";"SOG";0;0;"ikke valgt";0
249;"111850.jpg";"Sveen";1250;"i";111850;"Ole Amund";"Sveen";19;"Legg - Ubestemt tid";64;NA;NA;"0.4";"0.8";-1;-1;1;1;FALSE;0;0,6;"2.5";336;9;231;1;0;0;0;0;5;4;"2.5";"3.0";"3.0";FALSE;42;0;1;0;0;0;0;0;0;0;0;0;4;11;2017-04-08;"Ole Amund Sveen";"Angrep";"SOG";0;0;"ikke valgt";0
250;"168342.jpg";"Koomson";1250;"a";168342;"Gilbert";"Koomson";10;"";75;NA;NA;"0.7";"1.3";0;0;0;0;FALSE;0;9,7;"5.0";312;325;70;221;0;0;0;0;10;8;"5.0";"5.0";"5.0";FALSE;177;1;0;0;4;0;0;0;0;0;1;0;3;11;2017-04-08;"Gilbert Koomson";"Midtbane";"SOG";0;0;"ikke valgt";0
251;"223089.jpg";"Hove";1250;"a";223089;"Johan";"Hove";28;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";19;5;5;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08;"Johan Hove";"Midtbane";"SOG";0;0;"ikke valgt";0
252;"223996.jpg";"Kjemhus";1250;"a";223996;"Lars Christian";"Kjemhus";22;"";54;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,2;"0.0";33;4;14;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08;"Lars Christian Kjemhus";"Midtbane";"SOG";0;0;"ikke valgt";0
253;"223997.jpg";"Øy";1250;"a";223997;"Edin";"Øy";23;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";9;4;4;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08;"Edin Øy";"Midtbane";"SOG";0;0;"ikke valgt";0
254;"224000.jpg";"Brekkhus";1250;"a";224000;"Simen";"Brekkhus";34;"";50;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,1;"0.5";13;2;3;2;0;0;0;0;1;1;"1.0";"1.0";"1.0";FALSE;20;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08;"Simen Brekkhus";"Midtbane";"SOG";0;0;"ikke valgt";0
255;"230633.jpg";"Leikvoll Moberg";1250;"a";230633;"Vegard";"Moberg";16;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,7;"0.0";59;9;26;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-08;"Vegard Moberg";"Forsvar";"SOG";0;0;"ikke valgt";0
256;"63984.jpg";"Bye";1250;"a";63984;"Bendik";"Bye";18;"";55;NA;NA;"1.5";"3.1";0;0;0;0;FALSE;1;2,8;"8.5";76;1083;46;934;0;0;0;0;17;12;"8.5";"9.0";"9.0";FALSE;159;2;1;0;4;0;0;0;0;0;2;0;4;11;2017-04-08;"Bendik Bye";"Angrep";"SOG";0;0;"ikke valgt";0
257;"212552.jpg";"Ramsland";1250;"a";212552;"Martin";"Ramsland";11;"";65;NA;NA;"0.6";"1.2";0;0;0;0;FALSE;0;1,2;"4.0";79;244;56;31;0;0;0;0;8;2;"4.0";"4.0";"4.0";FALSE;159;1;0;0;4;0;0;0;0;0;0;0;4;11;2017-04-08;"Martin Ramsland";"Angrep";"SOG";0;0;"ikke valgt";0
258;"224199.jpg";"Flo";1250;"a";224199;"Fredrik";"Flo";8;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;4;"0.0";561;87;262;33;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;11;2017-04-08;"Fredrik Flo";"Angrep";"SOG";1;0;"førstelag";1
259;"209238.jpg";"Omenås";1250;"a";209238;"Tarjei Aase";"Omenås";13;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";12;9;8;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-04-08;"Tarjei Aase Omenås";"Keeper";"SOG";0;0;"ikke valgt";0
260;"164400.jpg";"Grodås";1250;"a";164400;"Victor";"Grodås";5;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;1,6;"0.5";114;23;72;3;0;0;0;0;1;0;"1.0";"1.0";"1.0";FALSE;90;0;0;0;3;0;0;0;0;0;0;0;2;11;2017-04-08;"Victor Grodås";"Forsvar";"SOG";0;0;"ikke valgt";0
261;"193398.jpg";"Steiring";1250;"a";193398;"Per-Magnus";"Steiring";15;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,7;"0.0";109;26;59;12;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-08;"Per-Magnus Steiring";"Forsvar";"SOG";0;0;"ikke valgt";0
262;"247413.jpg";"Nissen";1250;"a";247413;"Kasper";"Nissen";25;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";26;6;12;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08;"Kasper Nissen";"Midtbane";"SOG";0;0;"ikke valgt";0
263;"247414.jpg";"Totland";1250;"u";247414;"Tomas Olai";"Totland";NA;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";58;1;25;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08;"Tomas Olai Totland";"Midtbane";"SOG";0;0;"ikke valgt";0
264;"223998.jpg";"Ryland";1250;"u";223998;"Kristoffer";"Ryland";14;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";15;0;5;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-08;"Kristoffer Ryland";"Midtbane";"SOG";0;0;"ikke valgt";0
265;"185060.jpg";"Pedersen";1250;"a";185060;"Magnus";"Pedersen";26;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";11;0;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-08;"Magnus Pedersen";"Forsvar";"SOG";0;0;"ikke valgt";0
266;"173519.jpg";"Nwakali";1250;"a";173519;"Chidiebere";"Nwakali";4;"";65;NA;NA;"0.3";"0.6";0;0;0;0;FALSE;0;1,1;"2.0";81;29;50;4;0;0;0;0;4;2;"2.0";"2.0";"2.0";FALSE;142;0;0;0;4;0;0;0;0;0;0;0;3;11;2017-04-08;"Chidiebere Nwakali";"Midtbane";"SOG";0;0;"ikke valgt";0
267;"44624.jpg";"Jónsson";1250;"a";44624;"Kristinn";"Jónsson";30;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";19;0;6;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-08;"Kristinn Jónsson";"Forsvar";"SOG";0;0;"ikke valgt";0
268;"114321.jpg";"Sayouba Mandé";278;"a";114321;"Sayouba";"Mande";1;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;6,1;"0.5";248;166;151;14;0;0;0;0;1;-1;"0.5";"1.0";"1.0";FALSE;180;0;0;0;5;0;0;0;0;4;0;1;1;12;2017-04-08;"Sayouba Mande";"Keeper";"STB";0;0;"ikke valgt";0
269;"195390.jpg";"Singh Sandhu";278;"a";195390;"Gurpreet";"Singh Sandhu";22;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,9;"0.0";31;11;8;6;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2017-04-08;"Gurpreet Singh Sandhu";"Keeper";"STB";0;0;"ikke valgt";0
270;"229723.jpg";"Kjellevold";278;"a";229723;"Simen";"Kjellevold";24;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";9;5;3;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2017-04-08;"Simen Kjellevold";"Keeper";"STB";0;0;"ikke valgt";0
