"id";"kickoff_time";"kickoff_time_formatted";"team_h_score";"team_a_score";"was_home";"round";"total_points";"value";"transfers_balance";"selected";"transfers_in";"transfers_out";"loaned_in";"loaned_out";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element";"fixture";"opponent_team";"id_player";"dato"
1405;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;FALSE;4;1;62;-543;1849;1;544;0;0;45;0;0;0;1;0;0;0;0;0;0;0;111;25;1;111;2017-04-18
112;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;65;0;4176;0;0;0;0;90;0;0;0;1;0;0;0;0;0;0;0;112;2;9;112;2017-04-18
542;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;2;65;-719;3600;53;772;0;0;90;0;0;0;2;0;0;0;0;0;0;0;112;10;6;112;2017-04-18
974;"2017-04-09T16:00:00Z";"09. apr 18.00";0;2;TRUE;3;2;64;-452;3177;94;546;0;0;90;0;0;0;2;0;0;0;0;0;0;0;112;18;3;112;2017-04-18
1406;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;FALSE;4;6;63;-612;2586;32;644;0;0;90;1;0;0;3;0;0;0;0;0;0;0;112;25;1;112;2017-04-18
113;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;45;0;361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;2;9;113;2017-04-18
543;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;0;45;-57;315;0;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;10;6;113;2017-04-18
975;"2017-04-09T16:00:00Z";"09. apr 18.00";0;2;TRUE;3;0;45;-56;259;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;18;3;113;2017-04-18
1407;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;FALSE;4;0;45;-30;229;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;25;1;113;2017-04-18
114;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;0;45;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;2;9;114;2017-04-18
544;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;45;-19;151;1;20;0;0;1;0;0;0;0;0;0;0;0;0;0;0;114;10;6;114;2017-04-18
976;"2017-04-09T16:00:00Z";"09. apr 18.00";0;2;TRUE;3;1;45;-12;143;0;12;0;0;4;0;0;0;1;0;0;0;0;0;0;0;114;18;3;114;2017-04-18
1408;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;FALSE;4;0;44;-6;139;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;25;1;114;2017-04-18
115;"2017-04-02T13:30:00Z";"02. apr 15.30";2;1;TRUE;1;2;40;0;9687;0;0;0;0;90;0;0;0;1;0;0;0;0;1;0;0;115;2;9;115;2017-04-18
545;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;FALSE;2;1;40;589;10996;660;71;0;0;90;0;0;0;2;0;0;0;0;2;0;0;115;10;6;115;2017-04-18
977;"2017-04-09T16:00:00Z";"09. apr 18.00";0;2;TRUE;3;1;40;442;11671;521;79;0;0;90;0;0;0;2;0;0;0;0;0;0;0;115;18;3;115;2017-04-18
1409;"2017-04-17T16:00:00Z";"17. apr 18.00";3;1;FALSE;4;0;40;-344;11426;164;508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;25;1;115;2017-04-18
116;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;5;55;0;4267;0;0;0;0;90;0;0;1;0;0;0;1;0;0;0;0;116;1;4;116;2017-04-18
546;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;3;55;134;5466;242;108;0;0;90;0;0;0;1;0;0;0;0;4;0;0;116;10;5;116;2017-04-18
978;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;3;55;-46;5744;133;179;0;0;90;0;0;0;2;0;0;0;0;6;0;0;116;17;8;116;2017-04-18
1410;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;7;55;113;6108;275;162;0;0;90;0;0;1;0;0;0;0;0;3;0;0;116;27;15;116;2017-04-18
117;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;50;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;1;4;117;2017-04-18
547;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;50;-16;140;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;10;5;117;2017-04-18
979;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;50;-13;130;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;17;8;117;2017-04-18
1411;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;49;-7;131;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;27;15;117;2017-04-18
118;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;6;55;0;7043;0;0;0;0;90;0;0;1;0;0;0;0;0;0;0;0;118;1;4;118;2017-04-18
548;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;55;533;8633;635;102;0;0;64;0;0;0;1;0;0;0;0;0;0;0;118;10;5;118;2017-04-18
980;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;1;55;-342;8477;71;413;0;0;9;0;0;0;0;0;0;0;0;0;0;0;118;17;8;118;2017-04-18
1412;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;55;-433;8191;59;492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;27;15;118;2017-04-18
119;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;60;0;7828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;1;4;119;2017-04-18
549;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;60;-1496;6589;12;1508;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;10;5;119;2017-04-18
981;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;1;59;-1161;5444;8;1169;0;0;90;0;0;0;2;0;0;0;0;0;0;0;119;17;8;119;2017-04-18
1413;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;6;59;-372;5093;7;379;0;0;90;0;0;1;0;0;0;0;0;0;0;0;119;27;15;119;2017-04-18
120;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;6;60;0;8871;0;0;0;0;90;0;0;1;0;0;0;0;0;0;0;0;120;1;4;120;2017-04-18
550;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;60;319;10381;422;103;0;0;90;0;0;0;1;0;0;0;0;0;0;0;120;10;5;120;2017-04-18
982;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;1;60;-386;10182;98;484;0;0;81;0;0;0;2;0;0;0;0;0;0;0;120;17;8;120;2017-04-18
1414;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;10;60;-130;10250;137;267;0;0;90;0;1;1;0;0;0;0;0;0;1;0;120;27;15;120;2017-04-18
121;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;5;55;0;989;0;0;0;0;90;0;0;1;0;0;0;1;0;0;0;0;121;1;4;121;2017-04-18
551;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;55;35;1179;57;22;0;0;90;0;0;0;1;0;0;0;0;0;0;0;121;10;5;121;2017-04-18
983;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;55;-65;1139;11;76;0;0;45;0;0;0;2;0;0;0;0;0;0;0;121;17;8;121;2017-04-18
1415;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;1;55;-66;1082;11;77;0;0;19;0;0;0;0;0;0;0;0;0;0;0;121;27;15;121;2017-04-18
122;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;50;0;2162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;1;4;122;2017-04-18
552;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;1;50;-370;1968;26;396;0;0;26;0;0;0;0;0;0;0;0;0;0;0;122;10;5;122;2017-04-18
984;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;49;-151;1834;9;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;17;8;122;2017-04-18
1416;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;49;-159;1686;5;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;27;15;122;2017-04-18
123;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;55;0;775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;1;4;123;2017-04-18
553;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;55;-131;692;3;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;10;5;123;2017-04-18
985;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;54;-69;628;1;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;17;8;123;2017-04-18
1417;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;54;-52;578;1;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;27;15;123;2017-04-18
124;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;55;0;383;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;1;4;124;2017-04-18
554;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;55;-43;350;2;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;10;5;124;2017-04-18
986;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;55;-67;283;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;17;8;124;2017-04-18
1418;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;54;-35;248;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;27;15;124;2017-04-18
125;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;45;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;1;4;125;2017-04-18
555;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;45;-11;240;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;10;5;125;2017-04-18
987;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;45;-39;201;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;17;8;125;2017-04-18
1419;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;45;-30;171;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;27;15;125;2017-04-18
126;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;40;0;1431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;1;4;126;2017-04-18
556;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;40;-86;1439;24;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;10;5;126;2017-04-18
988;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;40;-84;1373;10;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;17;8;126;2017-04-18
1420;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;40;-68;1316;10;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;27;15;126;2017-04-18
127;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;7;50;0;299;0;0;0;0;90;0;0;1;0;0;0;0;0;0;1;0;127;1;4;127;2017-04-18
557;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;8;50;1123;2963;1165;42;0;0;90;1;0;0;1;0;0;0;0;0;0;0;127;10;5;127;2017-04-18
989;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;3;51;1285;5037;1392;107;0;0;90;0;1;0;2;0;0;1;0;0;0;0;127;17;8;127;2017-04-18
1421;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;6;52;2748;8686;2862;114;0;0;90;0;0;1;0;0;0;0;0;0;0;0;127;27;15;127;2017-04-18
128;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;65;0;3648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;1;4;128;2017-04-18
558;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;65;-779;2985;18;797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;10;5;128;2017-04-18
990;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;64;-1018;1971;0;1018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;17;8;128;2017-04-18
1422;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;64;-414;1557;1;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;27;15;128;2017-04-18
129;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;2;50;0;2644;0;0;0;0;90;0;0;1;0;0;0;1;0;0;0;0;129;1;4;129;2017-04-18
559;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;50;166;3086;298;132;0;0;90;0;0;0;1;0;0;0;0;0;0;0;129;10;5;129;2017-04-18
991;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;1;50;-84;3075;133;217;0;0;90;0;0;0;2;0;0;1;0;0;0;0;129;17;8;129;2017-04-18
1423;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;1;50;-186;2942;78;264;0;0;45;0;0;0;0;0;0;0;0;0;0;0;129;27;15;129;2017-04-18
130;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;1;80;0;1223;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;130;1;4;130;2017-04-18
560;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;1;80;-150;1125;8;158;0;0;25;0;0;0;0;0;0;0;0;0;0;0;130;10;5;130;2017-04-18
992;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;2;79;-156;971;1;157;0;0;90;0;0;0;2;0;0;0;0;0;0;0;130;17;8;130;2017-04-18
1424;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;3;79;-77;902;11;88;0;0;90;0;0;1;0;0;0;0;0;0;0;0;130;27;15;130;2017-04-18
131;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;3;75;0;2184;0;0;0;0;78;0;0;1;0;0;0;0;0;0;0;0;131;1;4;131;2017-04-18
561;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;75;69;2511;152;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;10;5;131;2017-04-18
993;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;3;75;-274;2255;11;285;0;0;90;0;0;0;2;0;0;0;0;0;1;0;131;17;8;131;2017-04-18
1425;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;3;75;-121;2162;26;147;0;0;90;0;0;1;0;0;0;0;0;0;0;0;131;27;15;131;2017-04-18
132;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;1;85;0;8590;0;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;132;1;4;132;2017-04-18
562;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;8;85;-489;8421;134;623;0;0;90;1;0;0;1;0;0;0;0;0;1;0;132;10;5;132;2017-04-18
994;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;2;85;-25;8734;385;410;0;0;68;0;0;0;2;0;0;0;0;0;0;0;132;17;8;132;2017-04-18
1426;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;15;85;254;9294;719;465;0;0;90;2;0;1;0;0;0;0;0;0;2;0;132;27;15;132;2017-04-18
133;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;5;80;0;1296;0;0;0;0;90;0;0;1;0;0;0;0;0;0;2;0;133;1;4;133;2017-04-18
563;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;80;404;2257;436;32;0;0;90;0;0;0;1;0;0;0;0;0;0;0;133;10;5;133;2017-04-18
995;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;1;80;-114;2233;77;191;0;0;90;0;0;0;2;0;0;1;0;0;0;0;133;17;8;133;2017-04-18
1427;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;6;80;-95;2199;66;161;0;0;71;0;1;1;0;0;0;0;0;0;0;0;133;27;15;133;2017-04-18
134;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;50;0;447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;1;4;134;2017-04-18
564;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;50;-58;417;7;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;10;5;134;2017-04-18
996;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;50;-86;331;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;17;8;134;2017-04-18
1428;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;49;-49;282;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;27;15;134;2017-04-18
135;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;50;0;1074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;1;4;135;2017-04-18
565;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;50;-127;1033;26;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;10;5;135;2017-04-18
997;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;49;-124;920;13;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;17;8;135;2017-04-18
1429;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;49;-69;860;8;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;27;15;135;2017-04-18
136;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;TRUE;1;0;45;0;432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;1;6;136;2017-04-18
566;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;FALSE;2;0;45;-24;425;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;11;7;136;2017-04-18
998;"2017-04-10T17:00:00Z";"10. apr 19.00";1;0;TRUE;3;1;45;-22;409;3;25;0;0;3;0;0;0;0;0;0;0;0;0;0;0;136;24;2;136;2017-04-18
1430;"2017-04-17T16:00:00Z";"17. apr 18.00";2;0;FALSE;4;0;45;-37;372;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;29;9;136;2017-04-18
137;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;5;90;0;12913;0;0;0;0;90;0;1;1;0;0;0;0;0;0;0;0;137;1;4;137;2017-04-18
567;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;90;849;14584;1170;321;0;0;90;0;0;0;1;0;0;0;0;0;0;0;137;10;5;137;2017-04-18
999;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;1;90;-1668;13055;169;1837;0;0;45;0;0;0;0;0;0;0;0;0;0;0;137;17;8;137;2017-04-18
1431;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;12;90;-715;12456;386;1101;0;0;90;1;1;1;0;0;0;0;0;0;3;0;137;27;15;137;2017-04-18
138;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;9;75;0;2806;0;0;0;0;62;1;0;1;0;0;0;0;0;0;3;0;138;1;4;138;2017-04-18
568;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;1;75;1135;4957;1229;94;0;0;25;0;0;0;0;0;0;0;0;0;0;0;138;10;5;138;2017-04-18
1000;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;2;75;-548;4557;200;748;0;0;90;0;0;0;2;0;0;0;0;0;0;0;138;17;8;138;2017-04-18
1432;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;5;75;-51;4604;305;356;0;0;63;0;1;1;0;0;0;0;0;0;0;0;138;27;15;138;2017-04-18
139;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;60;0;416;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;1;4;139;2017-04-18
569;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;59;-85;351;5;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;10;5;139;2017-04-18
1001;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;1;59;-51;305;4;55;0;0;22;0;0;0;0;0;0;0;0;0;0;0;139;17;8;139;2017-04-18
1433;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;58;-34;279;3;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;27;15;139;2017-04-18
140;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;1;80;0;2983;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;0;140;1;4;140;2017-04-18
570;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;5;80;-344;2738;31;375;0;0;65;0;1;0;1;0;0;0;0;0;0;0;140;10;5;140;2017-04-18
1002;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;80;-183;2567;12;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;17;8;140;2017-04-18
1434;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;1;79;-244;2325;4;248;0;0;27;0;0;0;0;0;0;0;0;0;0;0;140;27;15;140;2017-04-18
141;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;45;0;643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;1;4;141;2017-04-18
571;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;45;-47;636;8;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;10;5;141;2017-04-18
1003;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;45;-36;605;5;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;17;8;141;2017-04-18
1435;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;45;-54;558;5;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141;27;15;141;2017-04-18
142;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;0;45;0;356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;1;4;142;2017-04-18
572;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;0;45;-23;355;10;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;10;5;142;2017-04-18
1004;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;45;-20;340;10;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;17;8;142;2017-04-18
1436;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;0;45;-17;328;6;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;27;15;142;2017-04-18
143;"2017-04-01T16:00:00Z";"01. apr 18.00";0;1;FALSE;1;1;60;0;12382;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;143;1;4;143;2017-04-18
573;"2017-04-05T17:00:00Z";"05. apr 19.00";2;1;TRUE;2;2;60;-1051;11721;103;1154;0;0;65;0;0;0;1;0;0;0;0;0;0;0;143;10;5;143;2017-04-18
1005;"2017-04-08T16:00:00Z";"08. apr 18.00";2;1;FALSE;3;0;60;-1467;10317;37;1504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;17;8;143;2017-04-18
1437;"2017-04-17T16:00:00Z";"17. apr 18.00";4;0;TRUE;4;1;59;-1945;8389;11;1956;0;0;45;0;0;0;0;0;0;0;0;0;0;0;143;27;15;143;2017-04-18
144;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;FALSE;1;1;55;0;14768;0;0;0;0;90;0;0;0;3;0;0;0;0;2;0;0;144;3;8;144;2017-04-18
574;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;TRUE;2;6;55;10;16155;351;341;0;0;90;0;0;1;0;0;0;0;0;2;0;0;144;11;4;144;2017-04-18
1006;"2017-04-09T16:00:00Z";"09. apr 18.00";2;0;FALSE;3;2;55;82;16671;314;232;0;0;90;0;0;0;2;0;0;0;0;4;0;0;144;20;12;144;2017-04-18
1438;"2017-04-17T18:00:00Z";"17. apr 20.00";1;0;TRUE;4;10;55;49;17105;378;329;0;0;90;0;0;1;0;0;0;0;0;4;3;0;144;28;14;144;2017-04-18
145;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;FALSE;1;0;50;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;3;8;145;2017-04-18
575;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;TRUE;2;0;50;-11;125;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;11;4;145;2017-04-18
1007;"2017-04-09T16:00:00Z";"09. apr 18.00";2;0;FALSE;3;0;50;-10;117;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;20;12;145;2017-04-18
1439;"2017-04-17T18:00:00Z";"17. apr 20.00";1;0;TRUE;4;0;49;-2;122;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;28;14;145;2017-04-18
146;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;FALSE;1;1;65;0;22524;0;0;0;0;90;0;0;0;3;0;0;0;0;0;0;0;146;3;8;146;2017-04-18
576;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;TRUE;2;5;65;348;24408;592;244;0;0;90;0;0;1;0;0;0;1;0;0;0;0;146;11;4;146;2017-04-18
1008;"2017-04-09T16:00:00Z";"09. apr 18.00";2;0;FALSE;3;1;65;34;24749;292;258;0;0;90;0;0;0;2;0;0;0;0;0;0;0;146;20;12;146;2017-04-18
1440;"2017-04-17T18:00:00Z";"17. apr 20.00";1;0;TRUE;4;6;65;-204;24774;362;566;0;0;90;0;0;1;0;0;0;0;0;0;0;0;146;28;14;146;2017-04-18
147;"2017-04-02T18:00:00Z";"02. apr 20.00";3;0;FALSE;1;-1;60;0;9857;0;0;0;0;90;0;0;0;3;0;0;0;0;0;0;1;147;3;8;147;2017-04-18
577;"2017-04-05T17:00:00Z";"05. apr 19.00";2;0;TRUE;2;9;60;-70;10459;195;265;0;0;90;0;1;1;0;0;0;0;0;0;0;0;147;11;4;147;2017-04-18
1009;"2017-04-09T16:00:00Z";"09. apr 18.00";2;0;FALSE;3;1;60;239;10986;317;78;0;0;90;0;0;0;2;0;0;0;0;0;0;0;147;20;12;147;2017-04-18
