"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn"
140;"227291.jpg";"Karlsson";203;"a";227291;"Óttar Magnús";"Karlsson";25;"";79;NA;NA;"0.2";"0.9";-1;0;1;0;FALSE;0;3,2;"1.8";957;47;139;0;0;0;0;0;7;1;"2.3";"2.0";"2.0";FALSE;124;0;1;0;1;0;0;0;0;0;0;0;4;6;2017-04-20;"Óttar Magnús Karlsson";"Angrep";"MOL"
141;"247411.jpg";"Markovic";203;"a";247411;"Eman";"Markovic";24;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,8;"0.0";173;20;18;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;6;2017-04-20;"Eman Markovic";"Midtbane";"MOL"
142;"223094.jpg";"Braut Håland";203;"a";223094;"Erling";"Braut Håland";30;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,5;"0.0";106;30;20;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;6;2017-04-20;"Erling Braut Håland";"Angrep";"MOL"
143;"95501.jpg";"Hussain";203;"a";95501;"Etzaz";"Hussain";16;"";59;NA;NA;"0.2";"0.7";-1;0;1;0;FALSE;0;11,4;"1.0";5265;153;651;2;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;138;0;0;0;1;0;0;0;0;0;0;0;3;6;2017-04-20;"Etzaz Hussain";"Midtbane";"MOL"
144;"156550.jpg";"Rossbach";307;"a";156550;"Sondre";"Rossbach";1;"";55;NA;NA;"0.9";"3.5";0;0;0;0;FALSE;0;25,6;"4.8";999;1343;97;300;0;0;0;0;19;10;"4.8";"5.0";"5.0";FALSE;360;0;0;2;5;0;0;0;0;12;3;0;1;7;2017-04-20;"Sondre Rossbach";"Keeper";"ODD"
145;"171682.jpg";"Myhra";307;"a";171682;"Viljar";"Myhra";12;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,2;"0.0";28;4;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;7;2017-04-20;"Viljar Myhra";"Keeper";"ODD"
146;"42549.jpg";"Ruud";307;"a";42549;"Espen";"Ruud";2;"";65;NA;NA;"0.5";"2.0";0;0;0;0;FALSE;0;36,4;"3.3";1254;1360;186;114;0;0;0;0;13;6;"3.3";"3.0";"3.0";FALSE;360;0;0;2;5;0;0;1;0;0;0;0;2;7;2017-04-20;"Espen Ruud";"Forsvar";"ODD"
147;"62005.jpg";"Semb Berge";307;"a";62005;"Fredrik";"Semb Berge";16;"";60;NA;NA;"0.6";"2.5";0;0;0;0;FALSE;1;16,7;"3.8";631;893;75;103;0;0;0;0;15;6;"3.8";"4.0";"4.0";FALSE;360;0;1;2;5;0;0;0;0;0;0;1;2;7;2017-04-20;"Fredrik Semb Berge";"Forsvar";"ODD"
148;"62009.jpg";"Hagen";307;"a";62009;"Steffen";"Hagen";21;"";60;NA;NA;"0.6";"2.3";0;0;0;0;FALSE;0;6,7;"3.5";313;158;33;23;0;0;0;0;14;6;"3.5";"4.0";"4.0";FALSE;360;0;0;2;5;0;0;0;0;0;0;0;2;7;2017-04-20;"Steffen Hagen";"Forsvar";"ODD"
149;"81784.jpg";"Nilsen";307;"a";81784;"Joakim Våge";"Nilsen";18;"";55;NA;NA;"0.2";"0.9";0;0;0;0;FALSE;0;2,1;"1.3";301;450;64;1;0;0;0;0;5;1;"1.3";"1.0";"1.0";FALSE;270;0;0;0;5;0;0;1;0;0;2;0;2;7;2017-04-20;"Joakim Våge Nilsen";"Forsvar";"ODD"
150;"116099.jpg";"Grøgaard";307;"a";116099;"Thomas";"Grøgaard";5;"";56;NA;NA;"1.0";"4.1";1;0;-1;0;TRUE;1;12;"5.8";361;4005;35;730;0;0;0;0;23;6;"5.8";"6.0";"6.0";FALSE;281;1;0;2;4;0;0;0;0;0;3;0;2;7;2017-04-20;"Thomas Grøgaard";"Forsvar";"ODD"
151;"171023.jpg";"Bergan";307;"a";171023;"Vegard";"Bergan";4;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,4;"0.0";87;8;11;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-04-20;"Vegard Bergan";"Forsvar";"ODD"
152;"223963.jpg";"Eikeng";307;"a";223963;"Erik";"Eikeng";22;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;0,3;"0.0";46;6;1;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-04-20;"Erik Eikeng";"Forsvar";"ODD"
153;"227411.jpg";"Kitolano";307;"a";227411;"John";"Kitolano";25;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";31;5;5;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;7;2017-04-20;"John Kitolano";"Forsvar";"ODD"
154;"18789.jpg";"Gashi";307;"a";18789;"Ardian";"Gashi";3;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;5,5;"0.0";1427;73;182;9;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-20;"Ardian Gashi";"Midtbane";"ODD"
155;"61989.jpg";"Nordkvelle";307;"a";61989;"Fredrik";"Nordkvelle";14;"";90;NA;NA;"0.3";"1.1";0;0;0;0;FALSE;0;8,5;"2.5";1227;678;279;14;0;0;0;0;10;3;"2.5";"3.0";"3.0";FALSE;358;0;0;2;5;0;0;0;0;0;0;0;3;7;2017-04-20;"Fredrik Nordkvelle";"Midtbane";"ODD"
156;"62070.jpg";"Samuelsen";307;"a";62070;"Jone";"Samuelsen";8;"";78;NA;NA;"0.1";"0.4";-2;-1;2;1;FALSE;0;2,8;"0.8";1863;46;53;11;0;0;0;0;3;3;"3.0";"1.0";"1.0";FALSE;90;0;0;1;0;0;0;0;0;0;0;0;3;7;2017-04-20;"Jone Samuelsen";"Midtbane";"ODD"
157;"111716.jpg";"Broberg";307;"i";111716;"Martin";"Broberg";7;"Ankel - 4 uker";65;NA;NA;"0.2";"0.8";0;0;0;0;FALSE;0;0,4;"1.3";140;61;57;0;0;0;0;0;5;0;"1.7";"1.0";"1.0";FALSE;173;0;0;1;2;0;0;1;0;0;0;0;3;7;2017-04-20;"Martin Broberg";"Midtbane";"ODD"
158;"111819.jpg";"Jensen";307;"a";111819;"Fredrik Oldrup";"Jensen";20;"";54;NA;NA;"0.1";"0.6";-1;-1;1;1;FALSE;0;1,5;"0.8";321;61;35;2;0;0;0;0;3;0;"1.0";"1.0";"1.0";FALSE;180;0;0;0;2;0;0;1;0;0;0;0;3;7;2017-04-20;"Fredrik Oldrup Jensen";"Midtbane";"ODD"
159;"118237.jpg";"Berg";307;"a";118237;"Oliver";"Berg";6;"";60;NA;NA;"0.2";"0.7";0;0;0;0;FALSE;0;0,8;"1.0";168;212;32;4;0;0;0;0;4;0;"1.3";"1.0";"1.0";FALSE;131;0;0;0;2;0;0;0;0;0;0;0;3;7;2017-04-20;"Oliver Berg";"Midtbane";"ODD"
160;"153580.jpg";"Messoudi";307;"a";153580;"Zakaria";"Messoudi";19;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";59;6;5;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-20;"Zakaria Messoudi";"Midtbane";"ODD"
161;"206930.jpg";"Zekhnini";307;"s";206930;"Rafik";"Zekhnini";11;"Rødt kort";84;NA;NA;"0.1";"0.5";-1;-1;1;1;FALSE;0;14,6;"1.0";5904;1283;2771;7;0;0;0;0;4;-2;"1.3";"1.0";"1.0";FALSE;127;0;1;0;2;0;0;0;1;0;0;0;3;7;2017-04-20;"Rafik Zekhnini";"Midtbane";"ODD"
162;"228900.jpg";"Kaasa";307;"a";228900;"Markus";"Kaasa";29;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";28;6;3;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-20;"Markus Kaasa";"Midtbane";"ODD"
163;"230431.jpg";"Mladenovic";307;"a";230431;"Stefan";"Mladenovic";13;"";54;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;0,2;"0.3";50;23;7;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;11;0;0;0;0;0;0;0;0;0;0;0;3;7;2017-04-20;"Stefan Mladenovic";"Midtbane";"ODD"
164;"62816.jpg";"Riku Riski";307;"a";62816;"Riku";"Riski";24;"";70;NA;NA;"0.6";"2.4";0;0;0;0;FALSE;0;7,7;"4.3";614;1907;67;484;0;0;0;0;17;8;"4.3";"4.0";"4.0";FALSE;349;1;0;2;5;0;0;0;0;0;2;0;3;7;2017-04-20;"Riku Riski";"Midtbane";"ODD"
165;"39723.jpg";"Diouf";307;"a";39723;"Pape Pate";"Diouf";27;"";74;NA;NA;"0.1";"0.4";-1;0;1;0;FALSE;0;2,2;"0.8";840;44;74;1;0;0;0;0;3;1;"1.0";"1.0";"1.0";FALSE;140;0;0;0;1;0;0;0;0;0;0;0;3;7;2017-04-20;"Pape Pate Diouf";"Midtbane";"ODD"
166;"34339.jpg";"Occean";307;"a";34339;"Olivier";"Occean";10;"";100;NA;NA;"0.3";"1.2";0;0;0;0;FALSE;0;8,1;"3.0";1333;1759;414;30;0;0;0;0;12;2;"3.0";"3.0";"3.0";FALSE;315;1;0;2;5;0;0;0;0;0;1;0;4;7;2017-04-20;"Olivier Occean";"Angrep";"ODD"
167;"221242.jpg";"Haugen";307;"a";221242;"Sigurd";"Haugen";15;"";49;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;0,4;"0.3";106;19;10;2;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;15;0;0;0;1;0;0;0;0;0;0;0;4;7;2017-04-20;"Sigurd Haugen";"Angrep";"ODD"
168;"88374.jpg";"Agdestein";307;"a";88374;"Torbjorn";"Agdestein";9;"";78;NA;NA;"0.1";"0.4";-2;-1;2;1;FALSE;0;3,4;"0.8";1772;65;135;3;0;0;0;0;3;1;"1.5";"1.0";"1.0";FALSE;77;0;0;0;1;0;0;0;0;0;0;0;4;7;2017-04-20;"Torbjorn Agdestein";"Angrep";"ODD"
169;"61984.jpg";"Hansen";197;"a";61984;"André";"Hansen";1;"";55;NA;NA;"1.1";"4.5";0;0;0;0;TRUE;2;32,8;"6.3";1226;2088;100;458;0;0;0;0;25;11;"6.3";"6.0";"6.0";FALSE;360;0;0;3;1;0;0;0;0;9;3;0;1;8;2017-04-20;"André Hansen";"Keeper";"RBK"
170;"95513.jpg";"Østbø";197;"a";95513;"Arild";"Østbø";24;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";76;6;12;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;8;2017-04-20;"Arild Østbø";"Keeper";"RBK"
171;"217243.jpg";"Lund";197;"u";217243;"Julian";"Faye Lund";33;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";37;1;1;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;8;2017-04-20;"Julian Faye Lund";"Keeper";"RBK"
172;"56002.jpg";"Reginiussen";197;"a";56002;"Tore";"Reginiussen";4;"";60;NA;NA;"0.8";"3.2";0;0;0;0;FALSE;0;25,8;"4.8";1442;1520;182;156;0;0;0;0;19;5;"4.8";"5.0";"5.0";FALSE;360;0;0;3;1;0;0;1;0;0;0;0;2;8;2017-04-20;"Tore Reginiussen";"Forsvar";"RBK"
173;"61885.jpg";"Bjørdal";197;"a";61885;"Johan";"Bjørdal";14;"";53;NA;NA;"0.2";"0.6";-2;-1;2;1;FALSE;0;1,2;"0.8";436;13;45;0;0;0;0;0;3;1;"1.0";"1.0";"1.0";FALSE;57;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-04-20;"Johan Bjørdal";"Forsvar";"RBK"
174;"63800.jpg";"Skjelvik";197;"a";63800;"Jørgen";"Skjelvik";16;"";60;NA;NA;"0.6";"2.3";0;0;0;0;FALSE;0;9;"3.5";1157;283;87;17;0;0;0;0;14;6;"4.7";"4.0";"4.0";FALSE;270;0;0;2;1;0;0;0;0;0;0;0;2;8;2017-04-20;"Jørgen Skjelvik";"Forsvar";"RBK"
175;"193761.jpg";"Gersbach";197;"a";193761;"Alex";"Gersbach";20;"";54;NA;NA;"0.6";"2.6";-1;-1;1;1;FALSE;0;1,6;"3.5";330;111;18;36;0;0;0;0;14;6;"3.5";"4.0";"4.0";FALSE;304;0;0;2;1;0;0;1;0;0;0;0;2;8;2017-04-20;"Alex Gersbach";"Forsvar";"RBK"
176;"205454.jpg";"Rasmussen";197;"a";205454;"Jacob";"Rasmussen";5;"";54;NA;NA;"0.4";"1.7";-1;0;1;0;FALSE;1;0,8;"2.3";208;71;17;1;0;0;0;0;9;0;"9.0";"2.0";"2.0";FALSE;90;0;0;1;0;0;0;0;0;0;3;0;2;8;2017-04-20;"Jacob Rasmussen";"Forsvar";"RBK"
177;"216168.jpg";"Dahl Reitan";197;"a";216168;"Erlend";"Dahl Reitan";32;"";48;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;0,3;"0.0";112;2;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-04-20;"Erlend Dahl Reitan";"Forsvar";"RBK"
178;"197498.jpg";"Meling";197;"d";197498;"Birger";"Meling";3;"Hjernerystelse";63;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;2,3;"0.0";1686;6;105;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;8;2017-04-20;"Birger Meling";"Forsvar";"RBK"
179;"54375.jpg";"Konradsen";197;"a";54375;"Anders";"Konradsen";8;"";69;NA;NA;"0.4";"1.4";-1;-1;1;1;FALSE;0;5,6;"2.5";1101;246;139;10;0;0;0;0;10;3;"2.5";"3.0";"3.0";FALSE;360;0;0;3;1;0;0;1;0;0;0;0;3;8;2017-04-20;"Anders Konradsen";"Midtbane";"RBK"
180;"61830.jpg";"Helland";197;"a";61830;"Pål";"Helland";23;"";110;NA;NA;"0.5";"2.1";0;0;0;0;FALSE;1;31,8;"5.8";2018;1593;79;551;0;0;0;0;23;9;"5.8";"6.0";"6.0";FALSE;266;2;1;2;1;0;0;0;0;0;1;0;3;8;2017-04-20;"Pål Helland";"Midtbane";"RBK"
181;"69893.jpg";"Jensen";197;"a";69893;"Mike";"Jensen";7;"";105;NA;NA;"0.6";"2.2";0;0;0;0;FALSE;1;27,7;"5.8";1489;2624;209;232;0;0;0;0;23;5;"5.8";"6.0";"6.0";FALSE;360;0;3;3;1;0;0;1;0;0;4;0;3;8;2017-04-20;"Mike Jensen";"Midtbane";"RBK"
182;"83510.jpg";"Thorarinsson";197;"u";83510;"Gudmundur";"Thorarinsson";NA;"Solgt til Norrköping";60;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0;"0.0";0;0;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-20;"Gudmundur Thorarinsson";"Midtbane";"RBK"
183;"86463.jpg";"Stamnestrø";197;"i";86463;"Magnus";"Stamnestrø";18;"Kneskade - ute i 4-5 mnd";54;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";41;0;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-20;"Magnus Stamnestrø";"Midtbane";"RBK"
184;"87100.jpg";"Midtsjø";197;"a";87100;"Fredrik";"Midtsjø";21;"";85;NA;NA;"0.6";"2.6";0;0;0;0;FALSE;0;27,3;"5.5";2238;1961;233;277;0;0;0;0;22;3;"5.5";"6.0";"6.0";FALSE;332;1;1;3;1;0;0;0;0;0;3;0;3;8;2017-04-20;"Fredrik Midtsjø";"Midtbane";"RBK"
185;"95519.jpg";"de Lanlay";197;"i";95519;"Yann-Erik";"de Lanlay";11;"Kne - Antatt tilbake i juli";84;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,6;"0.0";640;0;26;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-20;"Yann-Erik de Lanlay";"Midtbane";"RBK"
186;"95581.jpg";"Rashani";197;"i";95581;"Elbasan";"Rashani";15;"Ukjent";78;NA;NA;"0.1";"0.3";-2;-1;2;1;FALSE;0;0,4;"0.5";344;31;18;0;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;30;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-20;"Elbasan Rashani";"Midtbane";"RBK"
187;"141176.jpg";"Jevtovic";197;"a";141176;"Milan";"Jevtovic";26;"";80;NA;NA;"0.9";"3.7";5;1;-5;-1;TRUE;2;24,8;"7.3";401;11654;113;1186;0;0;0;0;29;3;"7.3";"7.0";"7.0";FALSE;306;2;2;3;1;0;0;0;0;0;2;0;3;8;2017-04-20;"Milan Jevtovic";"Midtbane";"RBK"
188;"179306.jpg";"Lundemo";197;"a";179306;"Marius";"Lundemo";25;"";64;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,2;"0.0";110;4;3;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-20;"Marius Lundemo";"Midtbane";"RBK"
189;"184368.jpg";"Sæter";197;"n";184368;"John Hou";"Sæter";17;"Sykdom";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";28;2;0;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;8;2017-04-20;"John Hou Sæter";"Midtbane";"RBK"
190;"55896.jpg";"Vilhjálmsson";197;"a";55896;"Matthías";"Vilhjálmsson";10;"";83;NA;NA;"0.3";"1.2";-2;-1;2;1;FALSE;0;2;"2.5";886;206;87;12;0;0;0;0;10;1;"3.3";"3.0";"3.0";FALSE;118;1;0;1;0;0;0;0;0;0;2;0;4;8;2017-04-20;"Matthías Vilhjálmsson";"Angrep";"RBK"
191;"81888.jpg";"Bakenga";197;"a";81888;"Mushaga";"Bakenga";27;"";103;NA;NA;"0.1";"0.4";-2;0;2;0;FALSE;0;2,9;"1.0";1754;111;187;1;0;0;0;0;4;0;"1.3";"1.0";"1.0";FALSE;90;0;0;1;0;0;0;0;0;0;0;0;4;8;2017-04-20;"Mushaga Bakenga";"Angrep";"RBK"
192;"200813.jpg";"Helmersen";197;"i";200813;"Andreas";"Helmersen";19;"Kne - Antatt tilbake i september";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,1;"0.0";33;1;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;8;2017-04-20;"Andreas Helmersen";"Angrep";"RBK"
193;"55746.jpg";"Hedenstad";197;"a";55746;"Vegar";"Hedenstad";2;"";66;NA;NA;"1.0";"3.8";1;1;-1;-1;TRUE;0;18,6;"6.3";616;2732;59;666;0;0;0;0;25;6;"6.3";"6.0";"6.0";FALSE;360;0;2;3;1;0;0;1;0;0;0;0;2;8;2017-04-20;"Vegar Hedenstad";"Forsvar";"RBK"
194;"27697.jpg";"Bendtner";197;"a";27697;"Nicklas";"Bendtner";9;"";125;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;47;"3.3";2915;3494;1331;77;0;0;0;0;13;1;"3.3";"3.0";"3.0";FALSE;298;2;0;2;1;0;0;1;0;0;1;1;4;8;2017-04-20;"Nicklas Bendtner";"Angrep";"RBK"
195;"96134.jpg";"Øvretveit";3334;"a";96134;"Øystein";"Øvretveit";12;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;2,1;"0.0";128;36;22;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;9;2017-04-20;"Øystein Øvretveit";"Keeper";"SAN"
196;"97669.jpg";"Jónsson";3334;"a";97669;"Ingvar";"Jónsson";1;"";45;NA;NA;"0.6";"2.2";0;0;0;0;FALSE;0;0,7;"2.5";42;40;4;1;0;0;0;0;10;6;"2.5";"3.0";"3.0";FALSE;360;0;0;1;6;0;0;1;0;5;0;0;1;9;2017-04-20;"Ingvar Jónsson";"Keeper";"SAN"
197;"27772.jpg";"Gabrielsen";3334;"a";27772;"Alexander";"Gabrielsen";5;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,4;"0.0";144;1;8;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-04-20;"Alexander Gabrielsen";"Forsvar";"SAN"
198;"95529.jpg";"Grorud";3334;"d";95529;"Lars";"Grorud";2;"Strekk";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,2;"0.0";60;2;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-04-20;"Lars Grorud";"Forsvar";"SAN"
199;"164630.jpg";"Olsen Solberg";3334;"a";164630;"Joachim";"Olsen Solberg";17;"";44;NA;NA;"0.4";"1.6";-1;-1;1;1;FALSE;0;1,1;"1.8";228;27;28;5;0;0;0;0;7;6;"2.3";"2.0";"2.0";FALSE;270;0;0;1;3;0;0;0;0;0;0;1;2;9;2017-04-20;"Joachim Olsen Solberg";"Forsvar";"SAN"
200;"247787.jpg";"Jablinski";3334;"a";247787;"Kevin";"Jablinski";20;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1;"0.0";161;7;25;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;9;2017-04-20;"Kevin Jablinski";"Forsvar";"SAN"
201;"202252.jpg";"Hansen";3334;"a";202252;"Christer";"Hansen";4;"";45;NA;NA;"0.6";"2.2";0;0;0;0;FALSE;0;0,3;"2.5";29;25;3;4;0;0;0;0;10;6;"2.5";"3.0";"3.0";FALSE;360;0;0;1;6;0;0;0;0;0;0;0;2;9;2017-04-20;"Christer Hansen";"Forsvar";"SAN"
202;"225872.jpg";"Gana Kane";3334;"a";225872;"El-Hadji";"Gana Kane";16;"";40;NA;NA;"0.6";"2.3";0;0;0;0;FALSE;0;2,2;"2.3";152;593;15;99;0;0;0;0;9;6;"2.3";"2.0";"2.0";FALSE;356;0;0;1;6;0;0;1;0;0;0;0;2;9;2017-04-20;"El-Hadji Gana Kane";"Forsvar";"SAN"
203;"245741.jpg";"Seck";3334;"a";245741;"Abdoulaye";"Seck";3;"";40;NA;NA;"0.6";"2.3";0;0;0;0;FALSE;0;0,9;"2.3";66;150;10;41;0;0;0;0;9;6;"2.3";"2.0";"2.0";FALSE;360;0;0;1;6;0;0;1;0;0;0;0;2;9;2017-04-20;"Abdoulaye Seck";"Forsvar";"SAN"
204;"47608.jpg";"Bendiksen";3334;"d";47608;"Thomas";"Bendiksen";7;"Sykdom";53;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;0,5;"0.0";284;4;27;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-04-20;"Thomas Bendiksen";"Midtbane";"SAN"
205;"56430.jpg";"Vallés";3334;"a";56430;"Enric";"Vallés";15;"";45;NA;NA;"0.4";"1.6";0;0;0;0;FALSE;0;2,1;"1.8";246;945;49;9;0;0;0;0;7;1;"1.8";"2.0";"2.0";FALSE;314;0;0;0;6;0;0;0;0;0;0;0;3;9;2017-04-20;"Enric Vallés";"Midtbane";"SAN"
206;"62002.jpg";"Storbaek";3334;"a";62002;"Håvard";"Storbaek";9;"";55;NA;NA;"1.0";"4.0";0;0;0;0;FALSE;1;2,8;"5.5";141;1073;52;315;0;0;0;0;22;6;"5.5";"6.0";"6.0";FALSE;360;0;2;1;6;0;0;1;0;0;8;0;3;9;2017-04-20;"Håvard Storbaek";"Midtbane";"SAN"
207;"62040.jpg";"Mjelde";3334;"d";62040;"Erik";"Mjelde";8;"Lysk";58;NA;NA;"0.0";"0.0";-2;-1;2;1;FALSE;0;0,9;"0.0";805;5;39;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-04-20;"Erik Mjelde";"Midtbane";"SAN"
208;"178436.jpg";"Morer Vicente";3334;"a";178436;"Pau";"Morer Vicente";6;"";50;NA;NA;"0.5";"1.8";0;0;0;0;FALSE;0;0,3;"2.3";34;59;4;3;0;0;0;0;9;3;"2.3";"2.0";"2.0";FALSE;305;0;0;2;1;0;0;0;0;0;0;0;3;9;2017-04-20;"Pau Morer Vicente";"Midtbane";"SAN"
209;"202250.jpg";"Sødlund";3334;"a";202250;"Andrè";"Sødlund";22;"";45;NA;NA;"0.4";"1.8";0;0;0;0;FALSE;0;1,5;"2.0";228;89;30;26;0;0;0;0;8;6;"2.7";"2.0";"2.0";FALSE;88;1;0;0;5;0;0;0;0;0;0;0;3;9;2017-04-20;"Andrè Sødlund";"Midtbane";"SAN"
210;"202260.jpg";"Kurtovic";3334;"a";202260;"William";"Kurtovic";18;"";50;NA;NA;"0.4";"1.4";0;0;0;0;FALSE;0;0,9;"1.8";113;93;24;3;0;0;0;0;7;2;"1.8";"2.0";"2.0";FALSE;336;0;0;2;4;0;0;3;0;0;0;0;3;9;2017-04-20;"William Kurtovic";"Midtbane";"SAN"
211;"35220.jpg";"Kovács";3334;"a";35220;"Peter";"Kovács";10;"";53;NA;NA;"0.1";"0.2";-2;0;2;0;FALSE;0;2,1;"0.3";991;24;104;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;10;0;0;0;2;0;0;0;0;0;0;0;4;9;2017-04-20;"Peter Kovács";"Angrep";"SAN"
212;"88564.jpg";"Kastrati";3334;"a";88564;"Flamur";"Kastrati";11;"";61;NA;NA;"1.2";"4.8";1;0;-1;0;TRUE;1;5,8;"7.3";380;2643;106;729;0;0;0;0;29;8;"7.3";"7.0";"7.0";FALSE;298;4;0;2;4;0;0;2;0;0;7;0;4;9;2017-04-20;"Flamur Kastrati";"Angrep";"SAN"
