"id";"photo";"web_name";"team_code";"status";"code";"first_name";"second_name";"squad_number";"news";"now_cost";"chance_of_playing_this_round";"chance_of_playing_next_round";"value_form";"value_season";"cost_change_start";"cost_change_event";"cost_change_start_fall";"cost_change_event_fall";"in_dreamteam";"dreamteam_count";"selected_by_percent";"form";"transfers_out";"transfers_in";"transfers_out_event";"transfers_in_event";"loans_in";"loans_out";"loaned_in";"loaned_out";"total_points";"event_points";"points_per_game";"ep_this";"ep_next";"special";"minutes";"goals_scored";"assists";"clean_sheets";"goals_conceded";"penalties_saved";"penalties_missed";"yellow_cards";"red_cards";"saves";"bonus";"own_goals";"element_type";"team";"dato";"navn";"posisjon";"team_navn";"team_1";"team_2";"team_now";"solution_full";"solution_incremental";"team_3"
202;"225872.jpg";"Gana Kane";3334;"a";225872;"El-Hadji";"Gana Kane";16;"";40;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;2;"1.0";108;380;31;64;0;0;0;0;3;1;"1.0";"1.0";"1.0";FALSE;266;0;0;0;6;0;0;1;0;0;0;0;2;9;2017-04-10;"El-Hadji Gana Kane";"Forsvar";"SAN";0;0;0;0;0;0
203;"245741.jpg";"Seck";3334;"a";245741;"Abdoulaye";"Seck";3;"";40;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;0,8;"1.0";40;66;10;21;0;0;0;0;3;2;"1.0";"1.0";"1.0";FALSE;270;0;0;0;6;0;0;1;0;0;0;0;2;9;2017-04-10;"Abdoulaye Seck";"Forsvar";"SAN";0;0;0;0;0;0
204;"47608.jpg";"Bendiksen";3334;"d";47608;"Thomas";"Bendiksen";7;"Sykdom - 25% sjanse for å spille";54;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,6;"0.0";215;4;27;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-04-10;"Thomas Bendiksen";"Midtbane";"SAN";0;0;0;0;0;0
205;"56430.jpg";"Vallés";3334;"a";56430;"Enric";"Vallés";15;"";45;NA;NA;"0.4";"1.3";0;0;0;0;FALSE;0;2;"2.0";140;785;48;99;0;0;0;0;6;2;"2.0";"2.0";"2.0";FALSE;270;0;0;0;6;0;0;0;0;0;0;0;3;9;2017-04-10;"Enric Vallés";"Midtbane";"SAN";0;0;0;0;0;0
206;"62002.jpg";"Storbaek";3334;"a";62002;"Håvard";"Storbaek";9;"";55;NA;NA;"1.0";"2.9";0;0;0;0;FALSE;1;1,3;"5.3";62;238;8;155;0;0;0;0;16;10;"5.3";"5.0";"5.0";FALSE;270;0;2;0;6;0;0;1;0;0;5;0;3;9;2017-04-10;"Håvard Storbaek";"Midtbane";"SAN";0;0;0;0;0;0
207;"62040.jpg";"Mjelde";3334;"i";62040;"Erik";"Mjelde";8;"Lysk";59;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1,1;"0.0";660;5;57;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;9;2017-04-10;"Erik Mjelde";"Midtbane";"SAN";0;0;0;0;0;0
208;"178436.jpg";"Morer Vicente";3334;"a";178436;"Pau";"Morer Vicente";6;"";50;NA;NA;"0.4";"1.2";0;0;0;0;FALSE;0;0,3;"2.0";26;47;7;3;0;0;0;0;6;2;"2.0";"2.0";"2.0";FALSE;215;0;0;1;1;0;0;0;0;0;0;0;3;9;2017-04-10;"Pau Morer Vicente";"Midtbane";"SAN";0;0;0;0;0;0
209;"202250.jpg";"Sødlund";3334;"a";202250;"Andrè";"Sødlund";22;"";45;NA;NA;"0.2";"0.4";0;0;0;0;FALSE;0;1,6;"0.7";132;59;41;5;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;69;0;0;0;5;0;0;0;0;0;0;0;3;9;2017-04-10;"Andrè Sødlund";"Midtbane";"SAN";0;0;0;0;0;0
210;"202260.jpg";"Kurtovic";3334;"a";202260;"William";"Kurtovic";18;"";50;NA;NA;"0.3";"1.0";0;0;0;0;FALSE;0;0,9;"1.7";62;79;19;7;0;0;0;0;5;1;"1.7";"2.0";"2.0";FALSE;246;0;0;1;4;0;0;2;0;0;0;0;3;9;2017-04-10;"William Kurtovic";"Midtbane";"SAN";0;0;0;0;0;0
211;"35220.jpg";"Kovács";3334;"a";35220;"Peter";"Kovács";10;"";54;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;2,5;"0.3";712;22;92;0;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;10;0;0;0;2;0;0;0;0;0;0;0;4;9;2017-04-10;"Peter Kovács";"Angrep";"SAN";0;0;0;0;0;0
212;"88564.jpg";"Kastrati";3334;"a";88564;"Flamur";"Kastrati";11;"";60;NA;NA;"1.2";"3.5";0;0;0;0;FALSE;1;3;"7.0";235;780;31;427;0;0;0;0;21;12;"7.0";"7.0";"7.0";FALSE;227;3;0;1;4;0;0;2;0;0;5;0;4;9;2017-04-10;"Flamur Kastrati";"Angrep";"SAN";0;0;0;0;0;0
213;"161274.jpg";"Lorentzen";3334;"a";161274;"Håkon";"Lorentzen";21;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,1;"0.0";194;34;23;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;9;2017-04-10;"Håkon Lorentzen";"Angrep";"SAN";0;0;0;0;0;0
214;"178458.jpg";"Kebbie";3334;"a";178458;"Elliott";"Kebbie";14;"";45;NA;NA;"0.3";"0.9";0;0;0;0;FALSE;0;0,2;"1.3";30;5;1;2;0;0;0;0;4;2;"2.0";"1.0";"1.0";FALSE;162;0;0;0;2;0;0;0;0;0;0;0;2;9;2017-04-10;"Elliott Kebbie";"Forsvar";"SAN";0;0;0;0;0;0
215;"107421.jpg";"Kristiansen";2997;"a";107421;"Anders";"Kristiansen Aasheim";21;"";50;NA;NA;"0.8";"2.4";0;0;0;0;FALSE;0;5,9;"4.0";300;616;66;179;0;0;0;0;12;6;"4.0";"4.0";"4.0";FALSE;270;0;0;1;2;0;0;0;0;10;0;0;1;10;2017-04-10;"Anders Kristiansen Aasheim";"Keeper";"SO8";0;0;0;0;0;0
216;"198885.jpg";"Cupic";2997;"a";198885;"Stefan";"Cupic";1;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,4;"0.0";85;7;10;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;10;2017-04-10;"Stefan Cupic";"Keeper";"SO8";0;0;0;0;0;0
217;"57338.jpg";"Anders Østli";2997;"a";57338;"Anders";"Østli";20;"";49;NA;NA;"1.0";"2.9";-1;0;1;0;FALSE;1;1,4;"4.7";334;175;11;168;0;0;0;0;14;14;"14.0";"5.0";"5.0";FALSE;90;1;0;1;0;0;0;0;0;0;2;0;2;10;2017-04-10;"Anders Østli";"Forsvar";"SO8";0;0;0;0;0;0
218;"61956.jpg";"Thomassen";2997;"d";61956;"Joachim";"Thomassen";16;"Legg - 75% sjanse for å spille";54;NA;NA;"0.6";"1.7";-1;-1;1;1;FALSE;0;3;"3.0";706;41;60;8;0;0;0;0;9;6;"3.0";"3.0";"3.0";FALSE;202;0;0;1;2;0;0;0;0;0;0;0;2;10;2017-04-10;"Joachim Thomassen";"Forsvar";"SO8";0;0;0;0;0;0
219;"62004.jpg";"Sundli";2997;"a";62004;"Morten";"Sundli";4;"";44;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1,1;"0.0";298;12;32;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-10;"Morten Sundli";"Forsvar";"SO8";0;0;0;0;0;0
220;"64091.jpg";"Toivomäki";2997;"a";64091;"Henri";"Toivomäki";3;"";45;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;0,5;"2.3";102;23;11;9;0;0;0;0;7;6;"3.5";"2.0";"2.0";FALSE;126;0;0;1;0;0;0;0;0;0;0;0;2;10;2017-04-10;"Henri Toivomäki";"Forsvar";"SO8";0;0;0;0;0;0
221;"95601.jpg";"Heiren Hansen";2997;"a";95601;"Ole";"Heiren Hansen";13;"";50;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";62;7;4;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-10;"Ole Heiren Hansen";"Forsvar";"SO8";0;0;0;0;0;0
222;"111807.jpg";"Groven";2997;"a";111807;"Alexander";"Groven";29;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;1,5;"0.0";496;4;47;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;10;2017-04-10;"Alexander Groven";"Forsvar";"SO8";0;0;0;0;0;0
223;"206557.jpg";"Rosted";2997;"a";206557;"Sigurd";"Rosted";15;"";57;NA;NA;"1.5";"4.4";2;0;-2;0;TRUE;1;20,4;"8.3";173;6958;42;1062;0;0;0;0;25;6;"8.3";"8.0";"8.0";FALSE;270;2;0;1;2;0;0;0;0;0;3;0;2;10;2017-04-10;"Sigurd Rosted";"Forsvar";"SO8";0;1;1;1;1;1
224;"235899.jpg";"Albech";2997;"a";235899;"Andreas";"Albech";2;"";50;NA;NA;"0.1";"0.4";0;0;0;0;FALSE;0;5,2;"0.7";1021;146;386;4;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;144;0;0;0;2;0;0;1;0;0;0;0;2;10;2017-04-10;"Andreas Albech";"Forsvar";"SO8";0;0;0;0;0;0
225;"39740.jpg";"Lund Nielsen";2997;"a";39740;"Matti";"Lund Nielsen";5;"";55;NA;NA;"0.4";"1.3";0;0;0;0;FALSE;0;0,7;"2.3";86;61;23;4;0;0;0;0;7;3;"2.3";"2.0";"2.0";FALSE;269;0;0;1;2;0;0;1;0;0;1;0;3;10;2017-04-10;"Matti Lund Nielsen";"Midtbane";"SO8";0;0;0;0;0;0
226;"81832.jpg";"Hovda";2997;"a";81832;"Tor Øyvinder";"Hovda";18;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;0,8;"0.3";131;60;32;1;0;0;0;0;1;0;"1.0";"0.0";"0.0";FALSE;1;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-10;"Tor Øyvinder Hovda";"Midtbane";"SO8";0;0;0;0;0;0
227;"109022.jpg";"Tveita";2997;"a";109022;"Jon-Helge";"Tveita";22;"";49;NA;NA;"0.2";"0.6";-1;-1;1;1;FALSE;0;0,4;"1.0";78;15;4;5;0;0;0;0;3;3;"3.0";"1.0";"1.0";FALSE;60;0;0;1;0;0;0;0;0;0;0;0;3;10;2017-04-10;"Jon-Helge Tveita";"Midtbane";"SO8";0;0;0;0;0;0
228;"121176.jpg";"Trondsen";2997;"a";121176;"Anders";"Trondsen";6;"";72;NA;NA;"1.4";"4.2";2;1;-2;-1;TRUE;2;20,4;"10.0";353;6847;22;3252;0;0;0;0;30;14;"10.0";"10.0";"10.0";FALSE;251;1;4;1;2;0;0;0;0;0;6;0;3;10;2017-04-10;"Anders Trondsen";"Midtbane";"SO8";0;0;1;1;1;1
229;"202253.jpg";"Normann Hansen";2997;"a";202253;"Kristoffer";"Normann Hansen";23;"";49;NA;NA;"0.0";"0.0";-1;0;1;0;FALSE;0;0,3;"0.0";61;7;4;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-10;"Kristoffer Normann Hansen";"Midtbane";"SO8";0;0;0;0;0;0
230;"207884.jpg";"Heintz";2997;"a";207884;"Tobias";"Heintz";14;"";45;NA;NA;"0.2";"0.7";0;0;0;0;FALSE;0;1,3;"1.0";254;157;87;13;0;0;0;0;3;0;"3.0";"1.0";"1.0";FALSE;68;0;0;1;0;0;0;0;0;0;0;0;3;10;2017-04-10;"Tobias Heintz";"Midtbane";"SO8";0;0;0;0;0;0
231;"84457.jpg";"Halvorsen";2997;"a";84457;"Ole Jørgen";"Halvorsen";7;"";70;NA;NA;"0.4";"1.1";0;0;0;0;FALSE;0;4;"2.7";377;53;82;11;0;0;0;0;8;4;"2.7";"3.0";"3.0";FALSE;202;0;1;0;2;0;0;0;0;0;0;0;3;10;2017-04-10;"Ole Jørgen Halvorsen";"Midtbane";"SO8";0;0;0;0;0;0
232;"79343.jpg";"Jørgensen";2997;"a";79343;"Joachim";"Jørgensen";11;"";55;NA;NA;"0.5";"1.5";0;0;0;0;FALSE;0;1,3;"2.7";87;432;42;28;0;0;0;0;8;0;"4.0";"3.0";"3.0";FALSE;180;1;0;0;2;0;0;1;0;0;0;0;3;10;2017-04-10;"Joachim Jørgensen";"Midtbane";"SO8";0;0;0;0;0;0
233;"85050.jpg";"Mortensen";2997;"a";85050;"Patrick";"Mortensen";69;"";67;NA;NA;"1.3";"4.0";2;1;-2;-1;TRUE;2;12,5;"9.0";221;5928;21;1954;0;0;0;0;27;10;"9.0";"9.0";"9.0";FALSE;270;3;2;1;2;0;0;0;0;0;3;0;4;10;2017-04-10;"Patrick Mortensen";"Angrep";"SO8";0;0;0;1;0;0
234;"85676.jpg";"Lindberg";2997;"a";85676;"Jonas";"Lindberg";10;"";56;NA;NA;"0.8";"2.3";1;0;-1;0;FALSE;1;10,2;"4.3";856;2814;388;47;0;0;0;0;13;2;"4.3";"4.0";"4.0";FALSE;230;0;2;1;2;0;0;0;0;0;1;0;4;10;2017-04-10;"Jonas Lindberg";"Angrep";"SO8";0;0;0;0;0;0
235;"215654.jpg";"Kachi";2997;"u";215654;"Kachi";"";8;"Utilgjengelig";55;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";78;1;10;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-10;"Kachi ";"Angrep";"SO8";0;0;0;0;0;0
236;"247412.jpg";"Larsen";2997;"a";247412;"Jörgen Strand";"Larsen";45;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,5;"0.0";92;28;19;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-10;"Jörgen Strand Larsen";"Angrep";"SO8";0;0;0;0;0;0
237;"215653.jpg";"Dickson Mbedule";2997;"u";215653;"Amani";"Dickson Mbedule";24;"Utilgjengelig";50;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";101;3;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;10;2017-04-10;"Amani Dickson Mbedule";"Angrep";"SO8";0;0;0;0;0;0
238;"247788.jpg";"Zachariassen";2997;"a";247788;"Kristoffer";"Zachariassen";17;"";57;NA;NA;"0.8";"2.5";2;0;-2;0;FALSE;1;13,9;"4.7";639;5974;349;343;0;0;0;0;14;3;"4.7";"5.0";"5.0";FALSE;270;1;0;1;2;0;0;0;0;0;2;0;3;10;2017-04-10;"Kristoffer Zachariassen";"Midtbane";"SO8";0;0;0;0;0;0
239;"249956.jpg";"Diatta";2997;"a";249956;"Krepin";"Diatta";19;"";59;NA;NA;"0.1";"0.3";-1;0;1;0;FALSE;0;2,7;"0.7";1130;37;144;0;0;0;0;0;2;1;"1.0";"1.0";"1.0";FALSE;27;0;0;0;0;0;0;0;0;0;0;0;3;10;2017-04-10;"Krepin Diatta";"Midtbane";"SO8";0;0;0;0;0;0
240;"117885.jpg";"Dyngeland";1250;"a";117885;"Matias";"Dyngeland";1;"";45;NA;NA;"0.4";"1.3";0;0;0;0;FALSE;0;7,9;"2.0";372;219;104;19;0;0;0;0;6;2;"2.0";"2.0";"2.0";FALSE;270;0;0;0;7;0;0;0;0;12;0;0;1;11;2017-04-10;"Matias Dyngeland";"Keeper";"SOG";0;0;0;0;0;0
241;"223995.jpg";"Rutlin";1250;"a";223995;"Kristian";"Rutlin";21;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";34;13;14;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-04-10;"Kristian Rutlin";"Keeper";"SOG";0;0;0;0;0;0
242;"39724.jpg";"Teniste";1250;"a";39724;"Taijo";"Teniste";2;"";50;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;1,7;"1.3";159;30;42;2;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;202;0;0;0;4;0;0;0;0;0;0;0;2;11;2017-04-10;"Taijo Teniste";"Forsvar";"SOG";0;0;0;0;0;0
243;"97349.jpg";"Skaasheim";1250;"a";97349;"Eirik";"Skaasheim";24;"";40;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;2,6;"1.0";169;220;38;39;0;0;0;0;3;1;"1.5";"1.0";"1.0";FALSE;180;0;0;0;4;0;0;0;0;0;0;0;2;11;2017-04-10;"Eirik Skaasheim";"Forsvar";"SOG";0;0;0;0;0;0
244;"160211.jpg";"Utvik";1250;"a";160211;"Bjørn Inge";"Utvik";3;"";45;NA;NA;"1.0";"2.9";0;0;0;0;FALSE;1;6,3;"4.3";188;1445;64;214;0;0;0;0;13;1;"4.3";"4.0";"4.0";FALSE;270;0;2;0;7;0;0;0;0;0;3;0;2;11;2017-04-10;"Bjørn Inge Utvik";"Forsvar";"SOG";0;0;0;0;0;0
245;"192781.jpg";"Psyché";1250;"a";192781;"Christophe";"Psyché";17;"";50;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;2;"1.3";176;23;30;1;0;0;0;0;4;1;"1.3";"1.0";"1.0";FALSE;270;0;0;0;7;0;0;0;0;0;0;0;2;11;2017-04-10;"Christophe Psyché";"Forsvar";"SOG";0;0;0;0;0;0
246;"63785.jpg";"Furebotn";1250;"a";63785;"Henrik";"Furebotn";6;"";50;NA;NA;"0.4";"1.2";0;0;0;0;FALSE;0;1,8;"2.0";169;111;35;3;0;0;0;0;6;2;"2.0";"2.0";"2.0";FALSE;270;0;0;0;7;0;0;0;0;0;0;0;3;11;2017-04-10;"Henrik Furebotn";"Midtbane";"SOG";0;0;0;0;0;0
247;"83643.jpg";"Schulze";1250;"a";83643;"Eirik";"Schulze";7;"";50;NA;NA;"0.1";"0.4";0;0;0;0;FALSE;0;0,2;"0.7";26;6;6;0;0;0;0;0;2;0;"1.0";"1.0";"1.0";FALSE;21;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-10;"Eirik Schulze";"Midtbane";"SOG";0;0;0;0;0;0
248;"100045.jpg";"Birkelund";1250;"a";100045;"Eirik";"Birkelund";27;"";50;NA;NA;"0.5";"1.6";0;0;0;0;FALSE;0;0,9;"2.7";43;194;14;21;0;0;0;0;8;2;"2.7";"3.0";"3.0";FALSE;270;0;1;0;7;0;0;1;0;0;0;0;3;11;2017-04-10;"Eirik Birkelund";"Midtbane";"SOG";0;0;0;0;0;0
249;"111850.jpg";"Sveen";1250;"i";111850;"Ole Amund";"Sveen";19;"Legg - Ubestemt tid";64;NA;NA;"0.3";"0.8";-1;0;1;0;FALSE;0;0,4;"1.7";444;9;30;0;0;0;0;0;5;0;"2.5";"2.0";"2.0";FALSE;42;0;1;0;0;0;0;0;0;0;0;0;4;11;2017-04-10;"Ole Amund Sveen";"Angrep";"SOG";0;0;0;0;0;0
250;"168342.jpg";"Koomson";1250;"a";168342;"Gilbert";"Koomson";10;"";75;NA;NA;"0.5";"1.5";0;0;0;0;FALSE;0;9,5;"3.7";577;463;221;66;0;0;0;0;11;1;"3.7";"4.0";"4.0";FALSE;234;1;0;0;6;0;0;0;0;0;1;0;3;11;2017-04-10;"Gilbert Koomson";"Midtbane";"SOG";0;0;0;0;0;0
251;"223089.jpg";"Hove";1250;"a";223089;"Johan";"Hove";28;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";29;6;7;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-10;"Johan Hove";"Midtbane";"SOG";0;0;0;0;0;0
252;"223996.jpg";"Kjemhus";1250;"a";223996;"Lars Christian";"Kjemhus";22;"";54;NA;NA;"0.1";"0.2";-1;0;1;0;FALSE;0;0,2;"0.3";42;4;5;0;0;0;0;0;1;1;"1.0";"0.0";"0.0";FALSE;14;0;0;0;1;0;0;0;0;0;0;0;3;11;2017-04-10;"Lars Christian Kjemhus";"Midtbane";"SOG";0;0;0;0;0;0
253;"223997.jpg";"Øy";1250;"a";223997;"Edin";"Øy";23;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";11;4;2;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-10;"Edin Øy";"Midtbane";"SOG";0;0;0;0;0;0
254;"224000.jpg";"Brekkhus";1250;"a";224000;"Simen";"Brekkhus";34;"";50;NA;NA;"0.2";"0.6";0;0;0;0;FALSE;0;0,1;"1.0";20;2;5;0;0;0;0;0;3;2;"1.5";"1.0";"1.0";FALSE;96;0;0;0;2;0;0;0;0;0;0;0;3;11;2017-04-10;"Simen Brekkhus";"Midtbane";"SOG";0;0;0;0;0;0
255;"230633.jpg";"Leikvoll Moberg";1250;"a";230633;"Vegard";"Moberg";16;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,6;"0.0";76;11;10;1;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-10;"Vegard Moberg";"Forsvar";"SOG";0;0;0;0;0;0
256;"63984.jpg";"Bye";1250;"a";63984;"Bendik";"Bye";18;"";55;NA;NA;"1.1";"3.5";0;0;0;0;FALSE;1;3,2;"6.3";151;1348;62;84;0;0;0;0;19;2;"6.3";"6.0";"6.0";FALSE;249;2;1;0;7;0;0;0;0;0;2;0;4;11;2017-04-10;"Bendik Bye";"Angrep";"SOG";0;0;0;0;0;0
257;"212552.jpg";"Ramsland";1250;"a";212552;"Martin";"Ramsland";11;"";65;NA;NA;"0.5";"1.5";0;0;0;0;FALSE;0;1,1;"3.3";135;252;25;4;0;0;0;0;10;2;"3.3";"3.0";"3.0";FALSE;249;1;0;0;7;0;0;0;0;0;0;0;4;11;2017-04-10;"Martin Ramsland";"Angrep";"SOG";0;0;0;0;0;0
258;"224199.jpg";"Flo";1250;"a";224199;"Fredrik";"Flo";8;"";44;NA;NA;"0.0";"0.0";-1;-1;1;1;FALSE;0;3,7;"0.0";727;104;89;7;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;4;11;2017-04-10;"Fredrik Flo";"Angrep";"SOG";1;1;1;0;1;1
259;"209238.jpg";"Omenås";1250;"a";209238;"Tarjei Aase";"Omenås";13;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";18;9;6;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2017-04-10;"Tarjei Aase Omenås";"Keeper";"SOG";0;0;0;0;0;0
260;"164400.jpg";"Grodås";1250;"a";164400;"Victor";"Grodås";5;"";45;NA;NA;"0.1";"0.2";0;0;0;0;FALSE;0;1,5;"0.3";177;24;37;1;0;0;0;0;1;0;"0.5";"0.0";"0.0";FALSE;158;0;0;0;6;0;0;1;0;0;0;0;2;11;2017-04-10;"Victor Grodås";"Forsvar";"SOG";0;0;0;0;0;0
261;"193398.jpg";"Steiring";1250;"a";193398;"Per-Magnus";"Steiring";15;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;1,6;"0.0";152;31;24;4;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-10;"Per-Magnus Steiring";"Forsvar";"SOG";0;0;0;0;0;0
262;"247413.jpg";"Nissen";1250;"a";247413;"Kasper";"Nissen";25;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,3;"0.0";42;8;8;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-10;"Kasper Nissen";"Midtbane";"SOG";0;0;0;0;0;0
263;"247414.jpg";"Totland";1250;"u";247414;"Tomas Olai";"Totland";NA;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";67;1;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-10;"Tomas Olai Totland";"Midtbane";"SOG";0;0;0;0;0;0
264;"223998.jpg";"Ryland";1250;"u";223998;"Kristoffer";"Ryland";14;"Utilgjengelig";45;0;0;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";21;0;4;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;3;11;2017-04-10;"Kristoffer Ryland";"Midtbane";"SOG";0;0;0;0;0;0
265;"185060.jpg";"Pedersen";1250;"a";185060;"Magnus";"Pedersen";26;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,2;"0.0";16;3;2;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-10;"Magnus Pedersen";"Forsvar";"SOG";0;0;0;0;0;0
266;"173519.jpg";"Nwakali";1250;"a";173519;"Chidiebere";"Nwakali";4;"";65;NA;NA;"0.3";"0.8";0;0;0;0;FALSE;0;1;"1.7";128;30;35;0;0;0;0;0;5;1;"1.7";"2.0";"2.0";FALSE;175;0;0;0;5;0;0;0;0;0;0;0;3;11;2017-04-10;"Chidiebere Nwakali";"Midtbane";"SOG";0;0;0;0;0;0
267;"44624.jpg";"Jónsson";1250;"a";44624;"Kristinn";"Jónsson";30;"";45;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,1;"0.0";24;0;3;0;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;2;11;2017-04-10;"Kristinn Jónsson";"Forsvar";"SOG";0;0;0;0;0;0
268;"114321.jpg";"Sayouba Mandé";278;"a";114321;"Sayouba";"Mande";1;"";45;NA;NA;"0.7";"2.2";0;0;0;0;FALSE;0;6;"3.3";321;219;29;47;0;0;0;0;10;9;"3.3";"3.0";"3.0";FALSE;270;0;1;1;5;0;0;0;0;6;0;1;1;12;2017-04-10;"Sayouba Mande";"Keeper";"STB";0;0;0;0;0;0
269;"195390.jpg";"Singh Sandhu";278;"a";195390;"Gurpreet";"Singh Sandhu";22;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,8;"0.0";37;16;3;3;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2017-04-10;"Gurpreet Singh Sandhu";"Keeper";"STB";0;0;0;0;0;0
270;"229723.jpg";"Kjellevold";278;"a";229723;"Simen";"Kjellevold";24;"";40;NA;NA;"0.0";"0.0";0;0;0;0;FALSE;0;0,4;"0.0";12;8;1;2;0;0;0;0;0;0;"0.0";"0.0";"0.0";FALSE;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2017-04-10;"Simen Kjellevold";"Keeper";"STB";0;0;0;0;0;0
